Iteration,Jitter_ns
610,1250938
611,919175
612,935508
613,265196
614,633199
615,338602
616,935524
617,806816
618,263259
619,169746
620,804688
621,113181
622,801575
623,225271
624,502111
625,752711
626,47831
627,63858
628,1772168
629,58299
630,1562934
631,178935
632,692734
633,58265
634,967250
635,839139
636,535700
637,113826
638,838956
639,97065
640,838215
641,93007
642,837573
643,1552560
644,309616
645,619911
646,128281
647,818484
648,122526
649,1376152
650,1026906
651,882744
652,172346
653,1077976
654,660944
655,497881
656,109633
657,803932
658,220978
659,749793
660,856759
661,122644
662,894900
663,576224
664,954920
665,801380
666,82377
667,883104
668,652513
669,568544
670,397166
671,942913
672,834203
673,1096957
674,540742
675,963973
676,467652
677,401412
678,472657
679,377461
680,320967
681,275802
682,985846
683,1107946
684,1220044
685,43875
686,31225
687,51078
688,196755
689,714695
690,958407
691,868692
692,280717
693,721020
694,577272
695,168271
696,721268
697,959419
698,959847
699,208830
700,1265161
701,223944
702,938839
703,960885
704,435035
705,235893
706,1710425
707,1080942
708,448700
709,92905
710,79746
711,921221
712,62242
713,475196
714,991470
715,80578
716,793363
717,61602
718,878451
719,216980
720,166527
721,91796
722,865671
723,82700
724,1097007
725,976094
726,159558
727,1329606
728,101719
729,888013
730,258564
731,619097
732,1043334
733,767737
734,598654
735,131234
736,803863
737,900850
738,335817
739,1572636
740,570149
741,2100746
742,973353
743,190928
744,995533
745,983213
746,973632
747,529431
748,368669
749,998509
750,500215
751,936814
752,947193
753,1259847
754,704003
755,1503592
756,902373
757,925212
758,1101344
759,905419
760,1536257
761,939995
762,411879
763,422190
764,905015
765,996943
766,581994
767,872979
768,1034374
769,236722
770,1064404
771,509632
772,529450
773,590626
774,346151
775,1132414
776,744057
777,1301640
778,549717
779,691391
780,979745
781,242776
782,1622751
783,1504978
784,333719
785,545002
786,943503
787,936566
788,556142
789,973447
790,925437
791,406680
792,517973
793,999861
794,896852
795,1137923
796,327565
797,970655
798,779571
799,221847
800,776691
801,318741
802,331616
803,1142184
804,832652
805,1669529
806,335368
807,310377
808,919077
809,929429
810,904060
811,284572
812,555570
813,621105
814,1246122
815,665705
816,526322
817,397660
818,1360727
819,191837
820,939433
821,239366
822,613733
823,932347
824,228650
825,1455453
826,2533780
827,81246
828,193282
829,772466
830,175375
831,431370
832,1028445
833,134197
834,260774
835,993529
836,163754
837,787024
838,136376
839,809083
840,143947
841,990574
842,789410
843,488834
844,1001090
845,790408
846,158247
847,1323275
848,887833
849,946709
850,494103
851,268478
852,1378875
853,293560
854,738693
855,161586
856,1363800
857,181015
858,1058980
859,1597621
860,825896
861,700391
862,294812
863,1507500
864,324144
865,616650
866,257784
867,768711
868,1405046
869,1108264
870,1341045
871,629896
872,256911
873,1160729
874,847812
875,1447822
876,1374386
877,387182
878,1205174
879,980640
880,1065105
881,275071
882,634704
883,256642
884,1534507
885,599733
886,950571
887,949228
888,981096
889,206756
890,580101
891,1765050
892,806655
893,1003931
894,325614
895,2223424
896,1221549
897,281140
898,394591
899,917724
900,149003
901,610789
902,713179
903,970302
904,271304
905,686858
906,903611
907,562480
908,1348335
909,1257029
910,320897
911,674956
912,139210
913,543250
914,122213
915,1176458
916,686808
917,201098
918,841592
919,1344863
920,177942
921,594208
922,412975
923,892783
924,1018678
925,1294688
926,134517
927,754836
928,187914
929,834912
930,926661
931,1458670
932,314546
933,896115
934,722762
935,929827
936,930936
937,1541349
938,514179
939,383568
940,1220149
941,1431737
942,1061004
943,653639
944,1314843
945,617510
946,269941
947,361604
948,108103
949,565945
950,325004
951,635032
952,1224144
953,1440609
954,748056
955,147628
956,966820
957,764904
958,128998
959,822056
960,200442
961,635108
962,678256
963,918823
964,1291279
965,806455
966,1408876
967,316400
968,1428124
969,306590
970,1571039
971,395316
972,314111
973,919802
974,942244
975,1046661
976,375498
977,316049
978,508320
979,1013514
980,305213
981,702433
982,991233
983,252658
984,1299901
985,1258318
986,576078
987,1290387
988,547229
989,1515029
990,989615
991,290534
992,993746
993,617170
994,791388
995,837256
996,10030309
997,737942
998,194424
999,821102
1000,847286
1001,732696
1002,1102822
1003,912179
1004,937728
1005,157935
1006,702145
1007,1697629
1008,200214
1009,608717
1010,263936
1011,626173
1012,994831
1013,357367
1014,321610
1015,812589
1016,1010617
1017,1076162
1018,1260467
1019,1260158
1020,910364
1021,1053918
1022,864011
1023,1037121
1024,336863
1025,396427
1026,1107418
1027,506197
1028,938886
1029,337848
1030,802119
1031,282604
1032,961833
1033,938203
1034,156584
1035,813876
1036,917620
1037,523646
1038,329242
1039,619025
1040,947263
1041,167729
1042,736981
1043,1526754
1044,891784
1045,199447
1046,709107
1047,128371
1048,812424
1049,177458
1050,1357097
1051,177524
1052,769362
1053,122804
1054,768680
1055,384042
1056,1333232
1057,762118
1058,1198452
1059,728504
1060,200643
1061,723321
1062,1502496
1063,183625
1064,731625
1065,172985
1066,749493
1067,979862
1068,527115
1069,239078
1070,680782
1071,956596
1072,976989
1073,899522
1074,569699
1075,402253
1076,155457
1077,499478
1078,245126
1079,1175116
1080,523149
1081,620282
1082,121993
1083,1410957
1084,993993
1085,198710
1086,680318
1087,321179
1088,884247
1089,703412
1090,126177
1091,207175
1092,608101
1093,146183
1094,1408073
1095,69584
1096,769783
1097,66634
1098,873666
1099,180821
1100,777829
1101,565391
1102,813501
1103,95067
1104,1082107
1105,980560
1106,791667
1107,1381566
1108,1488822
1109,994982
1110,965069
1111,896550
1112,1358139
1113,1167308
1114,963524
1115,927397
1116,804589
1117,455924
1118,851224
1119,819442
1120,113664
1121,737602
1122,83849
1123,1395932
1124,73633
1125,762738
1126,1160127
1127,66750
1128,859930
1129,57561
1130,494206
1131,1051141
1132,64732
1133,725913
1134,63290
1135,757795
1136,2672755
1137,243624
1138,722046
1139,905413
1140,856873
1141,136462
1142,672331
1143,783485
1144,219346
1145,743936
1146,1072473
1147,991602
1148,495400
1149,1049112
1150,1097692
1151,810924
1152,918227
1153,1543899
1154,341218
1155,765766
1156,659835
1157,978347
1158,405291
1159,1103960
1160,1479794
1161,697011
1162,1141143
1163,337591
1164,1905730
1165,1228448
1166,451122
1167,1223857
1168,1007628
1169,1528229
1170,382767
1171,532139
1172,348701
1173,419431
1174,972965
1175,1427330
1176,153030
1177,85303
1178,723958
1179,163857
1180,741618
1181,185472
1182,1488675
1183,883522
1184,993353
1185,186521
1186,966890
1187,963811
1188,281745
1189,529492
1190,3956270
1191,529051
1192,2197923
1193,570094
1194,346101
1195,200812
1196,886291
1197,210287
1198,1323362
1199,189310
1200,706776
1201,360827
1202,566738
1203,350660
1204,2099500
1205,274937
1206,680474
1207,159166
1208,868727
1209,956878
1210,1497519
1211,1019332
1212,1023716
1213,394927
1214,516392
1215,858121
1216,527879
1217,251759
1218,678602
1219,995002
1220,987541
1221,932073
1222,1570881
1223,979966
1224,208559
1225,639695
1226,442191
1227,427231
1228,999904
1229,550464
1230,1163149
1231,704745
1232,929107
1233,302458
1234,327744
1235,897884
1236,215934
1237,682595
1238,183065
1239,762054
1240,1527704
1241,1959896
1242,967520
1243,162212
1244,725924
1245,143135
1246,483331
1247,381106
1248,532220
1249,1209299
1250,697508
1251,888362
1252,1525886
1253,1598347
1254,916180
1255,961517
1256,902529
1257,550545
1258,447829
1259,962558
1260,981472
1261,995449
1262,506703
1263,859792
1264,282862
1265,717645
1266,1174904
1267,1350275
1268,1485557
1269,467969
1270,1044979
1271,1206940
1272,974008
1273,220684
1274,1024064
1275,621227
1276,39170
1277,667948
1278,1128728
1279,2459018
1280,31726
1281,31509
1282,822386
1283,84609
1284,821639
1285,25152
1286,1457635
1287,68924
1288,98003
1289,764317
1290,947847
1291,103475
1292,2395718
1293,94095
1294,828122
1295,101441
1296,865851
1297,210845
1298,1436656
1299,772617
1300,73887
1301,135193
1302,942383
1303,853082
1304,1383922
1305,173338
1306,601294
1307,145691
1308,970732
1309,59623
1310,795429
1311,653228
1312,219510
1313,702059
1314,940462
1315,863062
1316,305386
1317,1167656
1318,278445
1319,441371
1320,353541
1321,850030
1322,36382
1323,1085913
1324,1359677
1325,162577
1326,769752
1327,332205
1328,599704
1329,931210
1330,537364
1331,848881
1332,288297
1333,798588
1334,430447
1335,821548
1336,1059089
1337,955404
1338,1092313
1339,898462
1340,801363
1341,141707
1342,1414563
1343,1002054
1344,300313
1345,610881
1346,1082625
1347,1507951
1348,910731
1349,288665
1350,654641
1351,851146
1352,1577865
1353,274738
1354,712260
1355,433174
1356,625282
1357,736916
1358,961642
1359,502890
1360,992098
1361,966890
1362,931073
1363,962860
1364,1673676
1365,1341300
1366,448025
1367,933243
1368,541610
1369,755636
1370,118081
1371,1131210
1372,764656
1373,239450
1374,680635
1375,326999
1376,690959
1377,474775
1378,4191535
1379,2002543
1380,1209568
1381,251273
1382,7145333
1383,9437882
1384,914591
1385,5082244
1386,1407555
1387,532607
1388,558154
1389,504737
1390,345213
1391,247758
1392,401520
1393,87398
1394,10368352
1395,77367149
1396,47361
1397,1377599
1398,172174
1399,929982
1400,95121
1401,958173
1402,126998
1403,80266
1404,34837
1405,1117417
1406,1104338
1407,144846
1408,867959
1409,830504
1410,192047
1411,2259597
1412,119402
1413,806069
1414,203694
1415,834533
1416,949069
1417,513978
1418,1007510
1419,919128
1420,455299
1421,497139
1422,997576
1423,608400
1424,965681
