Iteration,Jitter_ns
400,2134388
401,3229469
402,3384543
403,3450984
404,2540760
405,2940508
406,2884863
407,2849483
408,1685717
409,249913
410,158322
411,-654266
412,1222031
413,3161744
414,31399242
415,4346123
416,1305020
417,-10033
418,13775991
419,11486597
420,-139989
421,-208355
422,38255
423,591754
424,1057419
425,38733
426,672250
427,5297868
428,6980259
429,1065103
430,368770
431,-551117
432,62234228
433,1038940
434,1913603
435,389867
436,1008686
437,-515435
438,133370
439,80642393
440,401352
441,939660
442,1128826
443,-394604
444,2668924
445,-694166
446,2626285
447,9786259
448,14284
449,2837625
450,35334655
451,-601622
452,1611594
453,1673823
454,2124100
455,1559079
456,1300967
457,15815013
458,393903
459,27139855
460,-531763
461,2236383
462,-317993
463,2461341
464,-463249
465,2396739
466,1536943
467,28944843
468,-622080
469,720698
470,25365764
471,1997206
472,162927
473,-389984
474,25357901
475,-396617
476,1123567
477,282647
478,-311360
479,1911547
480,120529
481,68795879
482,4437453
483,37698543
484,1038711
485,2953482
486,37698186
487,-789554
488,4941004
489,910607
490,-377340
491,26798227
492,19070155
493,1619011
494,108847
495,111671854
496,3787422
497,3445871
498,3119201
499,5117395
500,10594154
501,-794278
502,3218475
503,23003048
504,6835538
505,20135611
506,5872921
507,132832
508,30158094
509,1741763
510,12156142
511,-315934
512,26739350
513,223901
514,2052707
515,57933497
516,215007
517,3335798
518,2588871
519,1680585
520,-32268
521,21819
522,826242
523,1384240
524,2504706
525,20446507
526,-570660
527,-50038
528,10958772
529,6989166
530,9837700
531,4165495
532,11001886
533,3402017
534,-661886
535,20164145
536,15826119
537,4278703
538,6941243
539,597187
540,10174075
541,572134
542,35448999
543,514522
544,61202200
545,-574056
546,2501226
547,1676110
548,19753441
549,31351473
550,1262600
551,-677899
552,75694216
553,1497121
554,16873843
555,4113425
556,3097729
557,1650712
558,26972475
559,2601781
560,-503167
561,38608737
562,41287495
563,-643083
564,17321
565,51201472
566,3102757
567,21610864
568,1616291
569,600637
570,657993
571,403589
572,478916
573,39120942
574,38140229
575,890984
576,578987
577,-641530
578,11158577
579,-87978
580,23295982
581,1897639
582,10095032
583,-115230
584,21935642
585,30818910
586,690733
587,-739396
588,81658340
589,-549237
590,97235
591,110430968
592,2214355
593,378067624
594,1044872
595,10333909
596,7432209
597,-675365
598,20142926
599,1339731
600,-534109
601,61230917
602,29887
603,18864535
604,816350
605,394587
606,3805799
607,293278
608,11326768
609,-713351
610,29241948
611,478563
612,-730832
613,20178919
614,1085447
615,18502204
616,-783231
617,5050032
618,9049660
619,6028665
620,223154
621,95543493
622,366951
623,1131740
624,13714226
625,308982
626,13681620
627,154955031
628,515873
629,-397057
630,528025
631,-612517
632,104625563
633,1561906
634,23792677
635,12534614
636,-621665
637,30925208
638,749750
639,-657030
640,26493291
641,900376
642,-361318
643,253959
644,36689183
645,1995613
646,3357156
647,2485705
648,2984849
649,2693404
650,3435441
651,3072475
652,2643884
653,51705
654,-702254
655,3021030
656,3982118
657,15671219
658,-687089
659,7135538
660,25790192
661,4213593
662,156311
663,2102966
664,1910615
665,69939
666,92599833
667,18159479
668,-131475
669,1650384
670,-663969
671,67203
672,-33540
673,168352
674,97114
675,-291420
676,41029
677,30538
678,228884
679,18781162
680,1640752
681,-694438
682,1181825
683,1055214
684,320733
685,5646140
686,97876
687,5010322
688,1514
689,2925813
690,122252046
691,4776140
692,1563705
693,1223115
694,10109515
695,9986726
696,88739
697,3242547
698,14637476
699,855716
700,13105
701,140170077
702,1213593
703,133886
704,100116
705,1636084
706,31212799
707,3156337
708,2818880
709,1286989
710,46504701
711,1113460
712,205349
713,8435793
714,3620042
715,20347294
716,30763037
717,18535651
718,1174209
719,30961923
720,16703447
721,2308488
722,1911820
723,-224474
724,62900317
725,1044676
726,6975295
727,3983665
728,13625579
729,-601579
730,20207485
731,1743193
732,10223908
733,1071788
734,21238653
735,-493120
736,2248683
737,44492830
738,796923
739,445292
740,3217382
741,2621167
742,3148154
743,878403
744,622780
745,3459693
746,14178870
747,88686100
748,-524178
749,48731802
750,139079
751,2650701
752,-806775
753,3733219
754,2167420
755,-300183
756,2220950
757,1494818
758,749232
759,70432
760,531776
761,125423
762,2768361
763,735832
764,258002
765,41117
766,-605426
767,2686161
768,2750339
769,3096321
770,2959483
771,3136237
772,3314499
773,2318637
774,14942537
775,3660273
776,14349916
777,3184936
778,1365307
779,804674
780,-362488
781,337437
782,-566047
783,974122
784,153516
785,9942521
786,3606322
787,-681302
788,51212018
789,1628451
790,1997245
791,-437963
792,20241195
793,169423
794,968359
795,-469777
796,99797665
797,711519
798,-803900
799,22194
800,15032396
801,-47441
802,-20408
803,383831
804,-35824
805,46180
806,897707
807,1846925
808,3124969
809,23410894
810,823453
811,208345816
812,436822
813,-190642
814,1508688
815,-518254
816,570796
817,-586822
818,537385
819,-478485
820,3509515
821,584007
822,19915279
823,529144
824,-156032
825,28559076
826,20679174
827,-703423
828,30817392
829,7215970
830,22997251
831,2753832
832,-644794
833,36304126
834,30279699
835,-247305
836,5655692
837,126158
838,-16046
839,685429
840,12759548
841,2559291
842,-67227
843,456650
844,166702
845,281875
846,1598191
847,8734316
848,-457577
849,11246064
850,116612827
851,-427953
852,18254382
853,94731
854,-52911
855,-417291
856,63380986
857,53795911
858,-174818
859,69732135
860,16090586
861,3277865
862,-59810
863,38697459
864,3629476
865,17488715
866,756671
867,1362338
868,27978512
869,10688192
870,14204488
871,251862
872,14320865
873,413290
874,1151916
875,156484462
876,9445515
877,19020610
878,385762
879,3017058
880,-471926
881,1226491
882,23208917
883,2694932
884,3050364
885,-105628
886,-94660
887,-56767
888,430077
889,896908
890,1341447
891,27167771
892,14293226
893,39949088
894,59904943
895,6207843
896,16760181
897,358610
898,4136755
899,2531198
900,3809667
901,1744865
902,2974118
903,2719787
904,20267147
905,2400766
906,10292465
907,6989473
908,2120045
909,11784455
910,794302
911,5977417
912,-951186
913,2419806
914,387201
915,768051
916,442484
917,2665081
918,2117982
919,71654666
920,169202546
921,-345347
922,60814
923,59587850
924,12333568
925,116151
926,-28868
927,23870189
928,-70712
929,-140051
930,-48042
931,135624
932,1696315
933,-323547
934,2774250
935,115538108
936,73409782
937,55764
938,15114466
939,75321038
940,24565687
941,18896655
942,6955490
943,1161617
944,11004087
945,16742335
946,46636873
947,29587649
948,95431104
949,3662797
950,5766075
951,4623141
952,5484755
953,-30050
954,-167776
955,1868498
956,11047334
957,6592493
958,-459671
959,5522453
960,-195777
961,671820
962,5329670
963,7819883
964,17995765
965,1037784
966,-191794
967,55505946
968,367854
969,64936027
970,-714821
971,950447
972,12411496
973,12737420
974,3550761
975,-802666
976,2531763
977,-515896
978,3125327
979,86428590
980,40326333
981,15568134
982,132006
983,1789954
984,881733
985,18958466
986,24688205
987,-699780
988,55358
989,93606636
990,1765140
991,-589052
992,22182954
993,511698
994,1519885
995,3670839
996,3438064
997,4937536
998,61551205
999,-811485
1000,308759
1001,172787
1002,30386224
1003,517343
1004,2701422
1005,3024956
1006,3709924
1007,1983014
1008,2813971
1009,2634490
1010,59351295
1011,11055654
1012,2320525
1013,89452596
1014,1601338
1015,21285246
1016,15935162
1017,23165252
1018,-449389
1019,-15831
1020,13709693
1021,2731770
1022,861870
1023,885773
1024,6233052
1025,3861377
1026,7893219
1027,14071753
1028,474810
1029,-732046
1030,34897986
1031,302389
1032,20172509
1033,35719467
1034,14129481
1035,-178428
1036,46691050
1037,31588104
1038,3018071
1039,185716
1040,571164
1041,191625
1042,723091
1043,1072201
1044,134604
1045,2171571
1046,-249579
1047,4391566
1048,1593362
1049,16237
1050,101851376
1051,133509
1052,1904467
1053,257906
1054,-165468
1055,445616
1056,25638830
1057,38492151
1058,2802877
1059,3227040
1060,612995
1061,-309619
1062,17718260
1063,40860
1064,1743162
1065,-278735
1066,15253423
1067,3347827
1068,2555941
1069,1124765
1070,2276499
1071,181612
1072,856700
1073,-189616
1074,-104857
1075,67976128
1076,-122228
1077,22033796
1078,81048387
1079,1302375
1080,-430682
1081,5912073
1082,7728
1083,638259
1084,855774
1085,6421188
1086,36058
1087,10628034
1088,-168620
1089,-61939
1090,211918
1091,-80304
1092,-753759
1093,34042
1094,75176783
1095,1210650
1096,1783715
1097,93130662
1098,3147530
1099,1287784
1100,15980872
1101,31403
1102,-797692
1103,13459099
1104,-223484
1105,2307091
1106,14819153
1107,7534759
1108,-260401
1109,2284308
1110,-606545
1111,2798564
1112,2530097
1113,40593787
1114,5502465
1115,-122551
1116,-106915
1117,-31901
1118,-34155
1119,86850596
1120,3298041
1121,3533866
1122,41450566
1123,-563355
1124,20354733
1125,20453105
1126,-772928
1127,8221750
1128,685493
1129,3038728
1130,15857411
1131,-679267
1132,30986873
1133,16833734
1134,6162571
1135,164590
1136,2231360
1137,-518555
1138,135908953
1139,210411
1140,78018569
1141,9000215
1142,121897813
1143,122582772
1144,2883090
1145,-417887
1146,147372588
1147,4040898
1148,369730
1149,-673522
1150,5881328
1151,5817751
1152,30873204
1153,174671
1154,19635196
1155,391660
1156,19559701
1157,511271
1158,22209015
1159,6118696
1160,30873358
1161,6679563
1162,25211444
1163,19246047
1164,-332124
1165,254902
1166,-288518
1167,214545
1168,27021906
1169,-28743
1170,721423
1171,97662
1172,6628
1173,212495
1174,683763
1175,-71936
1176,-731798
1177,10760201
1178,43121947
1179,2989041
1180,5172322
1181,31195750
1182,23647733
1183,1518145
1184,145303
1185,-726760
1186,63518017
1187,1210203
1188,1632821
1189,19898763
1190,3962522
1191,19084711
1192,-229037
1193,-17085
1194,13955331
1195,2253006
1196,1682520
1197,20810351
1198,-503717
1199,827235
1200,389508
1201,3198416
1202,1995200
1203,546759
1204,51611
1205,51836953
1206,7416930
1207,2245883
1208,3095442
1209,-218041
1210,959218
1211,5695540
1212,9691964
1213,20688787
1214,-648988
1215,30543246
1216,-566108
1217,41320963
1218,713175
1219,154500442
1220,-260593
1221,-159376
1222,-55089
1223,1310845
1224,-10455
1225,-362001
1226,2035457
1227,77151807
1228,23063537
1229,5626
1230,-260292
1231,682377
1232,-661485
1233,27718171
1234,9503330
1235,290293
1236,-367529
1237,35730714
1238,2214769
1239,1105825
1240,8503333
1241,-702223
1242,6253465
1243,13156228
1244,8847392
1245,21125310
1246,20565977
1247,8603960
1248,11402145
1249,1960228
1250,2704939
1251,1902825
1252,-24692
1253,990257
1254,-527365
1255,482241
1256,26125
1257,2132515
1258,12044751
1259,-615449
1260,20219771
1261,30821845
1262,547894
1263,840375
1264,-422787
1265,213279
1266,401664
1267,9444971
1268,7323159
1269,3011056
1270,719026
1271,130735
1272,133873
1273,3436463
1274,2407237
1275,3100171
1276,-80429
1277,984697
1278,703750
1279,13784201
1280,306064
1281,3124037
1282,2301843
1283,14569730
1284,3574478
1285,2790104
1286,637650
1287,140562
1288,201569
1289,3082774
1290,3124235
1291,3561828
1292,-194004
1293,1417483
1294,1574989
1295,903174
1296,18412254
1297,87306476
1298,918271
1299,-149621
1300,416448
1301,-750734
1302,45561029
1303,1503652
1304,126802184
1305,2562396
1306,25548353
1307,41603804
1308,1432340
1309,52371021
1310,2483370
1311,13008
1312,463334
1313,51407437
1314,660382
1315,1585166
1316,9588390
1317,9830052
1318,1014906
1319,-90525
1320,-341061
1321,1237033
1322,2233745
1323,11338307
1324,-765375
1325,20601242
1326,13586340
1327,15000123
1328,252715
1329,-509431
1330,5276130
1331,24412478
1332,-136550
1333,1022734
1334,-600351
1335,26035
1336,74965706
1337,15493812
1338,-422003
1339,41518469
1340,31110638
1341,-667863
1342,21209390
1343,143981
1344,29067321
1345,810916
1346,19670660
1347,-816104
1348,68423886
1349,308664
1350,-820841
1351,67901259
1352,-698187
1353,120650
1354,744635
1355,16081545
1356,21067433
1357,72993993
1358,8225001
1359,1565813
1360,20216886
1361,1759495
1362,54514
1363,55398
1364,76498
1365,2843689
1366,2861097
1367,-785847
1368,-85892
1369,2112504
1370,82228136
1371,4512953
1372,53313184
1373,215956
1374,44603431
1375,1080652
1376,137437813
1377,4952960
1378,25898300
1379,204957
1380,2250807
1381,938728
1382,-205288
1383,492896
1384,6347237
1385,-381577
1386,24101949
1387,477673
1388,-391786
1389,214182
1390,2867542
1391,2628213
1392,2885940
1393,-213932
1394,2383005
1395,3089868
1396,2678435
1397,522393
1398,1382981
1399,1540570
1400,486172
1401,2600916
1402,70101182
1403,1205273
1404,1949531
1405,2967631
1406,-489986
1407,522004
1408,922824
1409,3031258
1410,41375903
1411,794842
1412,2657472
1413,1943850
1414,788509
1415,231513
1416,568505
1417,376813
1418,15921613
1419,9136184
1420,144593302
1421,7320653
1422,4216533
1423,-129198
1424,595625
1425,2547421
1426,5718044
1427,3813071
1428,2471756
1429,2263109
1430,81157
1431,2763085
1432,-268199
1433,1344274
1434,-493851
1435,-72920
1436,3501380
1437,2506749
1438,2674663
1439,-69207
1440,2260239
1441,2772484
1442,3236394
1443,-712392
1444,438076
1445,-597416
1446,815492
1447,2427756
1448,2252455
1449,8468412
1450,2263754
1451,6966024
1452,383876
1453,2011456
1454,-621220
1455,1460564
1456,68617
1457,3374362
1458,2892913
1459,2778245
1460,2978288
1461,2963307
1462,18995553
1463,-520142
1464,788538
1465,-740104
1466,1249978
1467,8900735
1468,338906
1469,2742472
1470,29298730
1471,-159689
1472,432012
1473,2596253
1474,2817156
1475,10101659
1476,459768
1477,2937984
1478,2965225
1479,3340354
1480,2338816
1481,-286243
1482,2487347
1483,-467554
1484,63335377
1485,2826644
1486,10588063
1487,-405938
1488,-423090
1489,229915
1490,163256
1491,1686370
1492,872977
1493,27411730
1494,1211530
1495,-643319
1496,16032881
1497,146766
1498,38725596
1499,-803083
1500,1177025
1501,791580
1502,1893222
1503,194925
1504,42711543
1505,1499397
1506,1394209
1507,1162859
1508,61332
1509,29467054
1510,-379487
1511,659480
1512,-621414
1513,1201538
1514,2510718
1515,2838818
1516,3626542
1517,8826257
1518,575373
1519,3610303
1520,2357812
1521,3277548
1522,2374685
1523,15263089
1524,5289684
1525,849558
1526,16051613
1527,-744338
1528,20313860
1529,-306282
1530,19343059
1531,2808021
1532,19878069
1533,2812947
1534,2486357
1535,5739515
1536,4950800
1537,3442220
1538,1835342
1539,60205775
1540,-141989
1541,9690052
1542,179102
1543,53774121
1544,2287244
1545,19597402
1546,-791348
1547,20352356
1548,272565
1549,-491004
1550,4018220
1551,3533185
1552,2083215
1553,-778028
1554,11944036
1555,-10414
1556,475012
1557,3207636
1558,30946924
1559,20760012
1560,2371745
1561,-29915
1562,34971
1563,182190
1564,7577322
1565,3620513
1566,1742464
1567,11597727
1568,2640106
1569,543901
1570,-290995
1571,-106017
1572,20964580
1573,1800370
1574,763452
1575,25044878
1576,-876290
1577,230393
1578,21667394
1579,14484810
1580,329602
1581,9475746
1582,267934
1583,486381
1584,8168117
1585,73399300
1586,372934
1587,174115
1588,2908235
1589,13404333
1590,38371973
1591,959724
1592,-744348
1593,75200714
1594,1454169
1595,992306
1596,1685559
1597,2978363
1598,1627690
1599,818917
1600,160361190
1601,1539156
1602,-69906
1603,67782564
1604,1378674
1605,8619032
1606,2203060
1607,1696425
1608,721331
1609,349668
1610,11252650
1611,7649638
1612,40775186
1613,2991162
1614,9806191
1615,825392
1616,1317014
1617,15663333
1618,-296182
1619,474647
1620,124726
1621,2094575
1622,163408
1623,66183616
1624,19015606
1625,13025680
1626,-203445
1627,1267886
1628,1841950
1629,16806898
1630,723504
1631,886834
1632,2669537
1633,-334424
1634,5069091
1635,3909027
1636,19462888
1637,188982
1638,100972378
1639,-189322
1640,-82039
1641,1475748
1642,233706
1643,9147322
1644,8302728
1645,-541811
1646,478908
1647,-160102
1648,3816380
1649,3041815
1650,2108561
1651,18947918
1652,171893
1653,42037109
1654,27139743
1655,12958301
1656,-453808
1657,356424
1658,2040924
1659,692253
1660,22563750
1661,-535810
1662,2068407
1663,27659995
1664,1598286
1665,24150798
1666,-465446
1667,648135
1668,-580185
1669,335970
1670,2805843
1671,24053179
1672,-458484
1673,308643
1674,71354500
1675,1465796
1676,163786
1677,5216290
1678,-516369
1679,3197730
1680,-215631
1681,468199
1682,1220738
1683,-691269
1684,136317
1685,3575589
1686,-472336
1687,21248082
1688,838648
1689,2922066
1690,2427403
1691,-652118
1692,123247071
1693,445759
1694,-582682
1695,3326386
1696,-171863
1697,716936
1698,1413906
1699,440754
1700,1849039
1701,2735984
1702,-419400
1703,2809148
1704,1359671
1705,586854
1706,2008856
1707,-288382
1708,23346996
1709,374522
1710,276989
1711,-199448
1712,15669831
1713,240906
1714,1746936
1715,3713753
1716,-513622
1717,60672
1718,877781
1719,2557713
1720,10185354
1721,-816534
1722,20486178
1723,17773362
1724,12217475
1725,-451156
1726,20263078
1727,-36538
1728,29989458
1729,8017958
1730,11634564
1731,-803363
1732,30823722
1733,20646874
1734,-523279
1735,30540388
1736,-580349
1737,16264886
1738,3086555
1739,-318464
1740,10182468
1741,-172647
1742,3532519
1743,25534860
1744,178871
1745,2337604
1746,-616169
1747,463508
1748,-445692
1749,51249738
1750,2200661
1751,10337
1752,41802003
1753,10798492
1754,6162366
1755,266
1756,114626
1757,-7019
1758,3263985
1759,602261
1760,607554
1761,-390442
1762,3214837
1763,-653786
1764,2561725
1765,-572931
1766,2446007
1767,3009636
1768,2982584
1769,3019616
1770,2936001
1771,-389281
1772,2921893
1773,2871290
1774,2490493
1775,32849673
1776,2641167
1777,31527750
1778,20369338
1779,134813
1780,1982840
1781,-668294
1782,1471930
1783,-618667
1784,13498031
1785,2294441
1786,-469863
1787,42271157
1788,-154420
1789,16132181
1790,1717281
1791,2053757
1792,1195083
1793,1759135
1794,2417645
1795,2990652
1796,2930231
1797,52809
1798,-483403
1799,138376085
1800,33884207
1801,3387427
1802,630330
1803,9168051
1804,-575285
1805,6212118
1806,2999556
1807,19395339
1808,-648567
1809,9877934
1810,15386010
1811,6993960
1812,16990424
1813,-239982
1814,30784648
1815,-789516
1816,16205779
1817,342344
1818,12280841
1819,-767399
1820,12143298
1821,61898559
1822,755181
1823,-745168
1824,20326530
1825,323754
1826,342320
1827,11483798
1828,2831195
1829,566473
1830,279688
1831,21137082
1832,1696346
1833,3196651
1834,1002900
1835,1776092
1836,749785
1837,-105551
1838,-51063
1839,-657357
1840,1795266
1841,3655420
1842,2475880
1843,3135227
1844,2626235
1845,-588028
1846,2638021
1847,2520454
1848,211516273
1849,121768974
1850,11628562
1851,-148677
1852,52124317
1853,2090705
1854,32779069
1855,36173399
1856,29321036
1857,-475365
1858,1168802
1859,-256887
1860,118716
1861,2543365
1862,-277983
1863,1584003
1864,25192154
1865,167309
1866,-249692
1867,17218704
1868,673830
1869,1872195
1870,2330327
1871,556696
1872,24241524
1873,315107
1874,19315362
1875,3041266
1876,-603030
1877,98729719
1878,3465874
1879,2639847
1880,-555196
1881,14094609
1882,-53432
1883,54352
1884,528829
1885,-649855
1886,41286738
1887,307727
1888,3408876
1889,2472555
1890,625463
1891,1893507
1892,15021060
1893,3436782
1894,16792166
1895,-368337
1896,16064970
1897,24477286
1898,9008560
1899,-268986
1900,88270236
1901,-117851
1902,-320201
1903,77951751
1904,3476234
1905,17343373
1906,10103004
1907,308488
1908,6729696
1909,1043753
1910,-222652
1911,30939
1912,2384629
1913,3064701
1914,3832354
1915,26131488
1916,23218474
1917,15311299
1918,820883
1919,-57870
1920,-113360
1921,3946604
1922,15830348
1923,872055
1924,29019384
1925,1642525
1926,2920367
1927,2706850
1928,2719285
1929,130882004
1930,9567801
1931,2593825
1932,338954
1933,2391322
1934,16716612
1935,-662607
1936,20215375
1937,338223
1938,-657319
1939,3482524
1940,-495483
1941,1615028
1942,-182004
1943,10866268
1944,10988381
1945,8210296
1946,9784663
1947,14993383
1948,4268788
1949,-517614
1950,20186576
1951,31001764
1952,8059150
1953,11564526
1954,-795960
1955,30235999
1956,-255633
1957,18258776
1958,1152043
1959,12843027
1960,6835502
1961,31379483
1962,20331622
1963,-789884
1964,1240259
1965,39379323
1966,-591948
1967,6217264
1968,12825415
1969,2221050
1970,78776045
1971,33970091
1972,5407467
1973,-448217
1974,1400127
1975,-404717
1976,78078834
1977,1135621
1978,1336427
1979,196256077
1980,2822367
1981,2239567
1982,-486651
1983,4759222
1984,255224
1985,16269140
1986,-665778
1987,16199991
1988,146944413
1989,26530612
1990,229234
1991,19304049
1992,20885568
1993,259296
1994,3734143
1995,39989854
1996,95725838
1997,2275423
1998,88686829
1999,11822652
2000,47700970
2001,46048767
2002,8035125
2003,17897128
2004,41557330
2005,1071549
2006,79719
2007,122616781
2008,1942293
2009,2968367
2010,2273910
2011,627836
2012,69332055
2013,-481803
2014,7793565
2015,2343135
2016,39326117
2017,30002163
2018,-241395
2019,23142496
2020,16181
2021,2087863
2022,5007915
2023,1088531
2024,3238350
2025,2726475
2026,2525279
2027,163438267
2028,-677082
2029,33944426
2030,19404713
2031,10772040
2032,262808
2033,75397478
2034,-549344
2035,46950620
2036,15017090
2037,2080299
2038,4446005
2039,100318
2040,1006922
2041,-551118
2042,2446729
2043,-35131
2044,1057173
2045,-310375
2046,86663415
2047,3227269
2048,1250062
2049,131683
2050,-722823
2051,98431806
2052,3560786
2053,14247504
2054,49230015
2055,1328004
2056,-465738
2057,19804319
2058,2005865
2059,4427030
2060,33583692
2061,2037677
2062,3010765
2063,1089043
2064,596773
2065,286923
2066,8912830
2067,20128173
2068,157872
2069,26048200
2070,-184087
2071,22215543
2072,1106805
2073,-466949
2074,602668
2075,6450743
2076,110666
2077,9408084
2078,-683687
2079,30397732
2080,1190886
2081,18363420
2082,1732505
2083,33018446
2084,-85370
2085,-204296
2086,941565
2087,43058543
2088,2748938
2089,-19503
2090,-4405
2091,1375861
2092,1959603
2093,3000716
2094,3368504
2095,2899799
2096,7248316
2097,3029744
2098,2726869
2099,3251808
2100,15939431
2101,1603161
2102,-269476
2103,3084902
2104,2512954
2105,3322621
2106,3520917
2107,16639813
2108,271911
2109,-683598
2110,72006168
2111,10381144
2112,282505
2113,-684073
2114,571714
2115,-566628
2116,163415699
2117,1029003
2118,644591
2119,2055907
2120,3848606
2121,2128975
2122,20779603
2123,-782388
2124,9990187
2125,30863771
2126,31206656
2127,6088757
2128,13115381
2129,20636007
2130,-26861
2131,30504625
2132,18782459
2133,10978534
2134,7021510
2135,6933610
2136,16087649
2137,8927556
2138,6602015
2139,822968
2140,-666229
2141,2267479
2142,47577953
2143,1992151
2144,3445105
2145,15911856
2146,20831822
2147,20322423
2148,6930465
2149,11002012
2150,674291
2151,1325040
2152,11004628
2153,16503129
2154,-726286
2155,21231476
2156,8945336
2157,4991168
2158,27794810
2159,10208974
2160,316801
2161,18370493
2162,1116349
2163,26775524
2164,-774403
2165,4243772
2166,15165042
2167,20640852
2168,1189979
2169,23004665
2170,26444619
2171,-688618
2172,11247276
2173,18408170
2174,-639828
2175,7235001
2176,12096041
2177,-364233
2178,41111975
2179,62500949
2180,10887371
2181,-36883
2182,27503872
2183,2878092
2184,3217367
2185,22157802
2186,123999822
2187,2044470
2188,3387139
2189,1262367
2190,-879174
2191,48903084
2192,42285118
2193,-78221
2194,188893407
2195,718737
2196,-343258
2197,275746
2198,-625527
2199,20045174
