Iteration,Jitter_ns
548,-361635
549,956925
550,273527
551,222506
552,1217201
553,6934589
554,-610025
555,5719009
556,-215974
557,2550680
558,2795469
559,31375489
560,14732486
561,439093
562,554735
563,744241
564,-498389
565,27198520
566,742701
567,387445
568,3143224
569,-205021
570,376829
571,-219186
572,428912
573,6580172
574,-125102
575,-291032
576,1857
577,1001663
578,42251379
579,2785988
580,2926853
581,1887389
582,2900268
583,891683
584,2518073
585,1883885
586,631936
587,-504455
588,1806435
589,1473187
590,-387828
591,214188
592,18203167
593,-643382
594,30662988
595,-719025
596,20530734
597,30918477
598,-429817
599,41303811
600,52744347
601,776514
602,3002642
603,14743148
604,-548745
605,20234832
606,9575181
607,6997248
608,1490619
609,1619568
610,7432237
611,5332990
612,-418577
613,7530142
614,-804236
615,7883281
616,-682163
617,48014
618,3932350
619,10990778
620,2966561
621,1782839
622,182368
623,2894975
624,3379128
625,2629857
626,3082226
627,1877447
628,56696
629,3167272
630,741956
631,141015
632,903914
633,1854854
634,63820894
635,3098955
636,302730
637,75553
638,-22383
639,-58388
640,1970211
641,2048602
642,124449
643,3080714
644,3072962
645,5296010
646,417022
647,929681
648,1042424
649,797542
650,-20822
651,-615665
652,460908
653,2171808
654,1778450
655,-582777
656,3845792
657,-884745
658,31461632
659,850907
660,618212
661,592895
662,2513064
663,6392639
664,348317
665,1846717
666,3602193
667,1914532
668,2808543
669,3093753
670,2978824
671,2975124
672,3011933
673,2825225
674,47734690
675,71496706
676,3855749
677,20034842
678,720740
679,-689797
680,2103970
681,2749593
682,35104210
683,1434092
684,1257103
685,10069481
686,84502514
687,2607363
688,-249550
689,-558354
690,30539364
691,20599974
692,20650037
693,-791948
694,30693060
695,-671024
696,20526026
697,4278911
698,7005913
699,6994081
700,9720919
701,815715
702,18537375
703,1104861
704,622952
705,1044218
706,14973134
707,9865653
708,20341927
709,-824972
710,794595
711,39587228
712,2694323
713,1592165
714,1361103
715,22710641
716,2721687
717,-491452
718,163416540
719,2528378
720,10007491
721,20453722
722,13424089
723,2991052
724,12490830
725,-344679
726,51849524
727,-788359
728,-11256
729,2808332
730,19007550
731,2991589
732,45340328
733,985640
734,105953475
735,18658768
736,6143944
737,1476039
738,11325335
739,-693772
740,21698669
741,-2043
742,-683429
743,18797044
744,-808163
745,17870
746,57263300
747,3666402
748,174121
749,1904633
750,26069097
751,260992
752,5835335
753,3714334
754,1908083
755,3002111
756,22194597
757,419572
758,18432093
759,17085131
760,1440862
761,-104436
762,66015163
763,524516
764,-833804
765,21107714
766,8831409
767,6482080
768,20647377
769,1021568
770,29048026
771,842144
772,160356773
773,201293
774,491926
775,2402832
776,1489131
777,1022685
778,697043
779,-646621
780,1375807
781,-336690
782,221974
783,44198435
784,2763064
785,3012198
786,2440305
787,48088135
788,1931574
789,11353849
790,20579332
791,2195574
792,-801935
793,102395260
794,51295220
795,5039807
796,-694033
797,64792
798,3213021
799,21327368
800,-670150
801,20031212
802,16128056
803,-127662
804,809181
805,634986
806,9941260
807,-150859
808,9099363
809,11460944
810,18665947
811,-501203
812,14842296
813,2997497
814,321329
815,1674813
816,23014719
817,4353152
818,20693182
819,-711341
820,30883347
821,19725317
822,-168570
823,9320410
824,1311050
825,1935738
826,2913026
827,3496063
828,2424234
829,470981
830,83358
831,-561580
832,231168
833,2793094
834,495734
835,559004
836,2122118
837,8543
838,27504212
839,537776
840,1440317
841,-695354
842,6671550
843,110924282
844,11180347
845,268135
846,5122150
847,816985
848,102217051
849,2789246
850,271681
851,-236940
852,85908252
853,670826
854,-647426
855,105707673
856,2195647
857,8524208
858,2235631
859,-659936
860,30473588
861,-311167
862,1346461
863,14226075
864,878280
865,-605413
866,88652040
867,699231
868,3330464
869,40582
870,1967606
871,18876980
872,20834127
873,718222
874,28793260
875,7943987
876,194083051
877,252178
878,175084
879,2272910
880,2232006
881,1803953
882,-583748
883,7708420
884,-729526
885,7032833
886,-58401
887,1005936
888,370139
889,2613856
890,48464939
891,3660647
892,1974068
893,1928636
894,18011252
895,157659
896,-98537
897,442054
898,822146
899,954399
900,422252
901,-614760
902,2732953
903,23305566
904,11703733
905,-166892
906,-305495
907,75163841
908,1916605
909,3477024
910,38466418
911,1404096
912,7528958
913,13081901
914,-437567
915,301505
916,1997973
917,1706985
918,919761
919,393976
920,146510
921,140812946
922,8596526
923,957147
924,12521380
925,20472673
926,683924
927,57443055
928,361120
929,3249523
930,2973677
931,145166
932,-317972
933,-37795
934,876226
935,-71554
936,48347326
937,434221
938,196882434
939,1125711
940,16799532
941,-713030
942,30484984
943,1267191
944,-803688
945,2252156
946,4116306
947,-303972
948,1143447
949,898377
950,-101111
951,464783
952,3204274
953,30736336
954,6463503
955,13115464
956,31041602
957,71807
958,-76102
959,3938229
960,24306199
961,1311180
962,-536755
963,1459271
964,-449397
965,30049971
966,816030
967,8240155
968,65506
969,267031
970,24157711
971,-250432
972,939978
973,225803770
974,5707317
975,2663443
976,16981680
977,-207192
978,207488477
979,-290118
980,15179190
981,4119570
982,3168353
983,493848
984,9185277
985,-610949
986,23718452
987,58791805
988,-365100
989,3537639
990,-680220
991,2080517
992,1375518
993,1068564
994,2614920
995,3086021
996,2906772
997,7941
998,116404208
999,7253489
1000,-812678
1001,20333534
1002,9377284
1003,-639418
1004,438545
1005,-256492
1006,18124528
1007,10478513
1008,9135914
1009,857564
1010,3006202
1011,14751674
1012,-560860
1013,22814989
1014,6732420
1015,-558640
1016,20121386
1017,2631826
1018,-760722
1019,45174740
1020,11857530
1021,8068461
1022,1980264
1023,3159474
1024,-224285
1025,2043764
1026,54876607
1027,344809
1028,1325938
1029,-465688
1030,337638
1031,-235556
1032,130788
1033,-74073
1034,30601903
1035,115692
1036,378968
1037,881630
1038,3017921
1039,2114855
1040,35484
1041,2593659
1042,3404419
1043,3045046
1044,3059298
1045,2874195
1046,2976306
1047,2831107
1048,4486711
1049,10705683
1050,5350005
1051,683359
1052,1372602
1053,6948561
1054,148052
1055,142849306
1056,2496888
1057,866890
1058,54828526
1059,361358
1060,3734159
1061,466969
1062,-541370
1063,101255386
1064,4299172
1065,5254520
1066,7387698
1067,674625
1068,-67449
1069,43663
1070,3248881
1071,1604320
1072,-708176
1073,30911213
1074,-315036
1075,215965281
1076,25413473
1077,3977219
1078,2934731
1079,175356
1080,24119335
1081,28593476
1082,-89072
1083,70572081
1084,2595621
1085,781090
1086,-408857
1087,51105095
1088,10822664
1089,16649226
1090,-139669
1091,348886319
1092,12200860
1093,-562935
1094,99427421
1095,129049514
1096,-658620
1097,30414008
1098,1182328
1099,10192961
1100,-435210
1101,2559192
1102,-793932
1103,582620
1104,89670
1105,90302
1106,-653987
1107,159151181
1108,1929355
1109,444992
1110,-674674
1111,54446894
1112,2085476
1113,1220870
1114,20404727
1115,1229339
1116,28741777
1117,-60363
1118,15049885
1119,6931406
1120,14849636
1121,1247895
1122,2768874
1123,1197749
1124,11326494
1125,6999681
1126,546619
1127,9920723
1128,13942773
1129,3855484
1130,-806285
1131,500054
1132,-476216
1133,33349518
1134,2738457
1135,11391
1136,1522452
1137,-421588
1138,4892744
1139,687088
1140,836331
1141,-176018
1142,229372
1143,2213349
1144,11787535
1145,-229639
1146,46432797
1147,5321545
1148,15588293
1149,-514165
1150,207604464
1151,-651596
1152,51202393
1153,19342586
1154,2319543
1155,1762375
1156,14946481
1157,-726397
1158,10918894
1159,31247
1160,59083189
1161,1884631
1162,1577179
1163,833902
1164,1036853
1165,968902
1166,7011
1167,766701
1168,2061045
1169,3718247
1170,35602
1171,9937642
1172,15917427
1173,3693161
1174,146168
1175,1589545
1176,14414432
1177,-57599
1178,2949019
1179,17169021
1180,369508
1181,78019235
1182,4788947
1183,-900143
1184,2486209
1185,2963831
1186,2560523
1187,3087214
1188,46410107
1189,294696
1190,963517
1191,-564529
1192,1727250
1193,903426
1194,13873211
1195,1286999
1196,1817058
1197,15515263
1198,895672
1199,47730543
1200,805315
1201,-73690
1202,10073325
1203,-767944
1204,20311691
1205,1406854
1206,-748676
1207,47035287
1208,2658280
1209,175807154
1210,-380913
1211,313
1212,4357534
1213,8318896
1214,30802909
1215,452008
1216,1796658
1217,117897
1218,4290190
1219,20459197
1220,-563527
1221,167943758
1222,702116
1223,89503
1224,-776266
1225,30774880
1226,2137324
1227,17621461
1228,-136227
1229,8644581
1230,2576513
1231,-747959
1232,201428
1233,27847846
1234,25555099
1235,8858928
1236,1085989
1237,723789
1238,32194454
1239,-336135
1240,78277783
1241,2273774
1242,23249687
1243,-780555
1244,1719420
1245,17592799
1246,838010
1247,53812483
1248,643636
1249,-510218
1250,99188607
1251,189813
1252,1676376
1253,19285768
1254,1285883
1255,14856273
1256,-685202
1257,3236170
1258,18821195
1259,3090127
1260,5996037
1261,-131396
1262,-40148
1263,1852986
1264,19509794
1265,729860
1266,-21602
1267,526425
1268,-16967
1269,17664
1270,-382383
1271,-65574
1272,498014
1273,61121100
1274,68577
1275,42215532
1276,109965918
1277,2094265
1278,23068228
1279,31034459
1280,1802374
1281,39477895
1282,5243790
1283,89935849
1284,2375470
1285,12051794
1286,35707891
1287,843824
1288,96350
1289,1572172
1290,14029866
1291,2898842
1292,644021
1293,-711163
1294,960359
1295,1322044
1296,1726497
1297,569729
1298,760919
1299,30227964
1300,247807
1301,3256667
1302,22196941
1303,-313936
1304,83750298
1305,459160
1306,1752350
1307,6169191
1308,13483583
1309,374368
1310,2514803
1311,2427884
1312,2968175
1313,71542372
1314,-301318
1315,68183080
1316,16336635
1317,152071189
1318,-408940
1319,3175786
1320,8884567
1321,10134153
1322,-403675
1323,707203
1324,733642
1325,426893
1326,1794894
1327,-807898
1328,20667712
1329,774712
1330,-270505
1331,405948
1332,-73646
1333,8500104
1334,314242
1335,17577114
1336,284495720
1337,224191
1338,491868
1339,241284
1340,816593
1341,89068
1342,6302850
1343,21284426
1344,20379831
1345,642778
1346,44250165
1347,1489422
1348,235112
1349,2617140
1350,930601
1351,-107788
1352,-49113
1353,2779560
1354,3284868
1355,368328
1356,1353620
1357,2762078
1358,19631168
1359,229082
1360,-434019
1361,563481
1362,77119
1363,48483346
1364,519618
1365,3957142
1366,-550750
1367,118881
1368,18930418
1369,-418197
1370,162323
1371,67229372
1372,5753440
1373,4401428
1374,14206734
1375,-700872
1376,95114550
1377,3823177
1378,1875687
1379,6957426
1380,-328086
1381,65974863
1382,-227945
1383,46683
1384,17515696
1385,-341801
1386,72255839
1387,10628690
1388,5371512
1389,336283
1390,5984985
1391,2981857
1392,64614
1393,22306806
1394,-256431
1395,335514
1396,8459
1397,3819083
1398,1359064
1399,413058
1400,34805932
1401,1963398
1402,-303762
1403,67615506
1404,4639127
1405,7192274
1406,878439
1407,2754251
1408,-475308
1409,155983
1410,104096827
1411,288447556
1412,8299714
1413,5686465
1414,886867
1415,-363172
1416,12354930
1417,-192979
1418,296068
1419,-805385
1420,140428083
1421,970624
1422,63849545
1423,4478617
1424,3577654
1425,14408243
1426,34492
1427,336853
1428,30900910
1429,-933658
1430,115982627
1431,3787109
1432,6156175
1433,121300
1434,3695650
1435,2420853
1436,1152263
1437,977046
1438,1715997
1439,40392
1440,401951
1441,459569
1442,520546
1443,6240940
1444,68466681
1445,3123254
1446,2735174
1447,283742
1448,347546017
1449,-65085
1450,14996948
1451,831963
1452,1214837
1453,16107296
1454,51945735
1455,1968553
1456,-263983
1457,-64357
1458,130243
1459,4873290
1460,1782790
1461,44314917
1462,1399082
1463,542500
1464,2006373
1465,-569865
1466,22083539
1467,1086691
1468,1285138
1469,12734756
1470,4574477
1471,-331977
1472,24781386
1473,4561726
1474,-633804
1475,73459732
1476,-616675
1477,28850915
1478,3512908
1479,4038971
1480,107803
1481,-256880
1482,27123381
1483,3157628
1484,-162987
1485,-187610
1486,120748356
1487,-453662
1488,2624595
1489,5003008
1490,742309
1491,3179624
1492,22747967
1493,-415158
1494,2821697
1495,46821050
1496,18331108
1497,-2588
1498,2196451
1499,705990
1500,12806109
1501,938816
1502,18121919
1503,-113024
1504,40958167
1505,247223267
1506,15784618
1507,8194852
1508,4049370
1509,12508633
1510,248847
1511,5585234
1512,553961
1513,22963251
1514,2145887
1515,225317545
1516,2102309
1517,1238507
1518,2936571
1519,226636
1520,1814134
1521,-797405
1522,3938097
1523,15944759
1524,2731466
1525,21128728
1526,37127
1527,-792954
1528,46619826
1529,-429013
1530,149718455
1531,3230110
1532,2865047
1533,845241
1534,-801269
1535,6985
1536,228910
1537,28696502
1538,25399067
1539,2430809
1540,1543974
1541,12648821
1542,3580418
1543,2331717
1544,3020778
1545,79048
1546,282372801
1547,135886579
1548,1625379096
1549,-389449
1550,5806650
1551,13422672
1552,82045
1553,1547334
1554,1610574
1555,187607798
1556,18526349
1557,-768466
1558,14709501
1559,4619697
1560,13329161
1561,-535525
1562,91421213
1563,92469480
1564,699652
1565,22415031
1566,3588035
