Iteration,Latency_ns
382,2423
383,2411
384,2392
385,2385
386,2388
387,2426
388,2399
389,2462
390,2380
391,2385
392,2389
393,2398
394,2465
395,2458
396,2422
397,2391
398,2405
399,2473
400,2375
401,2430
402,2376
403,2382
404,2507
405,2380
406,2378
407,3227
408,2225
409,2256
410,2209
411,2217
412,2223
413,2236
414,2271
415,2267
416,2227
417,2215
418,2231
419,2215
420,2303
421,2214
422,2216
423,2214
424,2218
425,2257
426,2233
427,2210
428,2258
429,2221
430,2206
431,2216
432,2210
433,2266
434,2311
435,2226
436,2231
437,2264
438,2231
439,2209
440,2257
441,2224
442,2228
443,2245
444,2239
445,2251
446,2220
447,2203
448,2223
449,2217
450,2230
451,2220
452,2214
453,2234
454,2285
455,2223
456,2231
457,2240
458,2215
459,2232
460,2229
461,2222
462,2263
463,2254
464,2251
465,2742
466,2409
467,2237
468,2224
469,2242
470,2234
471,2237
472,2223
473,2243
474,2230
475,2232
476,2531
477,2224
478,2220
479,2233
480,2342
481,2219
482,2239
483,2215
484,2226
485,2257
486,2236
487,2230
488,2207
489,2238
490,2291
491,2221
492,2242
493,2239
494,2263
495,2226
496,2236
497,2224
498,2235
499,2273
500,2223
501,2237
502,2269
503,2257
504,2285
505,2236
506,2275
507,2944
508,2079
509,2098
510,2083
511,2084
512,2160
513,2142
514,2100
515,2098
516,2082
517,2120
518,2082
519,2081
520,2119
521,2110
522,2080
523,2088
524,2157
525,2113
526,2089
527,2079
528,2081
529,2183
530,2080
531,2101
532,2090
533,2157
534,2082
535,2085
536,2091
537,2146
538,2131
539,2090
540,2087
541,2106
542,2195
543,2108
544,2127
545,2099
546,2092
547,2133
548,2095
549,2100
550,2096
551,2099
552,2143
553,2090
554,2144
555,2099
556,2075
557,2106
558,2090
559,2090
560,2085
561,2093
562,2096
563,2156
564,2091
565,2105
566,2086
567,2094
568,2101
569,2088
570,2076
571,2077
572,2081
573,2081
574,2136
575,2118
576,2089
577,2133
578,2733
579,2298
580,2238
581,2216
582,2113
583,2102
584,2100
585,2099
586,2096
587,2099
588,2176
589,2124
590,2124
591,2095
592,2083
593,2078
594,2148
595,2087
596,2081
597,2076
598,2087
599,2219
600,2102
601,2127
602,2095
603,2104
604,2076
605,2074
606,2097
607,2080
608,2112
609,2076
610,2073
611,2081
612,2080
613,2142
614,2081
615,2089
616,2068
617,2163
618,2077
619,2077
620,2066
621,2142
622,2173
623,2097
624,2062
625,2063
626,2060
627,2098
628,2112
629,2077
630,2106
631,2108
632,2084
633,2130
634,2095
635,2082
636,2074
637,2121
638,2091
639,2098
640,2073
641,2098
642,2121
643,2087
644,2115
645,2095
646,2162
647,2087
648,2073
649,2093
650,2087
651,2068
652,2073
653,2088
654,2094
655,2158
656,2107
657,2095
658,2074
659,2076
660,2118
661,2109
662,2080
663,2079
664,2108
665,2122
666,2081
667,2096
668,2078
669,2107
670,2082
671,2071
672,2099
673,2074
674,2088
675,2119
676,2075
677,2085
678,2077
679,2079
680,2074
681,2087
682,2139
683,2135
684,2076
685,2120
686,2099
687,2068
688,2086
689,2086
690,2070
691,2081
692,2094
693,3770
694,1858
695,1860
696,1860
697,1878
698,1848
699,1855
700,1853
701,1886
702,1848
703,1852
704,1858
705,1898
706,1849
707,1848
708,1869
709,1902
710,1854
711,1839
712,1855
713,1908
714,1846
715,1832
716,1850
717,1859
718,1901
719,1846
720,1862
721,1859
722,1907
723,1852
724,1856
725,1852
726,1891
727,1849
728,1854
729,1851
730,1861
731,1867
732,1895
733,1863
734,1850
735,1850
736,1845
737,1879
738,1850
739,1854
740,1862
741,1845
742,1869
743,1854
744,1931
745,1851
746,1840
747,1838
748,1858
749,1853
750,1861
751,1846
752,1859
753,1866
754,1873
755,1884
756,1870
757,1865
758,1866
759,1852
760,1894
761,1853
762,1853
763,1855
764,1872
765,1861
766,1892
767,1867
768,1915
769,1844
770,1845
771,1844
772,1853
773,1881
774,1840
775,51216
776,2273
777,1971
778,1949
779,1990
780,1935
781,1858
782,1872
783,1874
784,1944
785,1853
786,1837
787,1850
788,1850
789,1846
790,1843
791,1901
792,2776
793,1777
794,1757
795,1768
796,1748
797,1796
798,1735
799,1763
800,1824
801,1752
802,1774
803,1770
804,1765
805,1769
806,1745
807,1755
808,1760
809,1757
810,1733
811,1764
812,1829
813,1758
814,1773
815,1757
816,1748
817,1794
818,1792
819,1796
820,1773
821,1754
822,1760
823,1759
824,1829
825,1758
826,1750
827,1748
828,1745
829,1810
830,1749
831,1758
832,1773
833,1771
834,1753
835,1765
836,1816
837,1750
838,1750
839,1749
840,1745
841,1826
842,1750
843,1756
844,1746
845,1763
846,1793
847,1761
848,1749
849,1752
850,1760
851,1754
852,1781
853,1768
854,1747
855,1744
856,1758
857,1745
858,1758
859,1747
860,1758
861,1825
862,1777
863,1745
864,1777
865,1754
866,1746
867,1762
868,1775
869,1763
870,1757
871,1807
872,1777
873,1793
874,1765
875,1751
876,1742
877,1744
878,1774
879,1747
880,1753
881,1739
882,1754
883,1794
884,1755
885,1760
886,1771
887,1749
888,1772
889,1840
890,1750
891,1751
892,1750
893,1744
894,1793
895,1764
896,1756
897,1752
898,1796
899,1738
900,1743
901,1767
902,1757
903,1808
904,1743
905,1749
906,1747
907,1785
908,1746
909,1759
910,1747
911,1789
912,1747
913,1755
914,1752
915,1752
916,1761
917,1790
918,1755
919,1763
920,2210
921,1832
922,1765
923,1771
924,1764
925,1763
926,1765
927,1829
928,1759
929,1773
930,1813
931,1786
932,1786
933,1771
934,1768
935,1770
936,1809
937,1790
938,1758
939,1761
940,1784
941,1771
942,1754
943,1761
944,1770
945,1797
946,1832
947,1765
948,1760
949,1763
950,1765
951,1791
952,1757
953,1752
954,1766
955,1807
956,1754
957,1773
958,1764
959,1795
960,1759
961,1763
962,1748
963,1759
964,1788
965,1827
966,1812
967,1767
968,1760
969,1766
970,1775
971,1757
972,1793
973,1754
974,1761
975,1769
976,1769
977,1831
978,1795
979,1761
980,1775
981,1812
982,1758
983,1766
984,1775
985,1731
986,1782
987,1755
988,1767
989,1784
990,1757
991,1758
992,1832
993,1794
994,1756
995,1794
996,1761
997,1749
998,2753
999,1589
1000,1621
1001,1603
1002,1665
1003,1581
1004,1587
1005,1591
1006,1585
1007,1616
1008,1590
1009,1595
1010,1583
1011,1581
1012,1596
1013,1588
1014,1589
1015,1632
1016,1591
1017,1583
1018,1594
1019,1630
1020,1597
1021,1579
1022,1619
1023,1600
1024,1614
1025,1582
1026,1584
1027,1616
1028,1578
1029,1585
1030,1594
1031,1605
1032,1603
1033,1604
1034,1588
1035,1618
1036,1601
1037,1589
1038,1613
1039,1587
1040,1592
1041,1581
1042,1594
1043,1615
1044,1595
1045,1594
1046,1596
1047,1603
1048,1622
1049,1591
1050,1593
1051,1584
1052,1589
1053,1595
1054,1592
1055,1594
1056,1592
1057,1615
1058,1601
1059,1597
1060,1615
1061,1603
1062,1585
1063,1594
1064,1621
1065,1593
1066,1597
1067,1597
1068,1593
1069,1615
1070,1596
1071,1598
1072,1596
1073,1598
1074,1598
1075,1600
1076,1601
1077,1600
1078,1672
1079,1592
1080,1584
1081,1596
1082,1600
1083,1641
1084,1595
1085,1625
1086,1590
1087,1605
1088,1596
1089,1599
1090,1643
1091,1609
1092,1659
1093,1583
1094,1577
1095,1614
1096,1583
1097,1584
1098,1611
1099,1590
1100,1590
1101,1602
1102,1665
1103,1641
1104,1599
1105,1592
1106,1616
1107,1592
1108,1580
1109,1585
1110,1652
1111,1653
1112,1605
1113,1598
1114,1595
1115,1626
1116,1595
1117,1606
1118,1598
1119,1595
1120,1616
1121,1579
1122,1587
1123,1593
1124,1610
1125,1595
1126,1606
1127,1616
1128,1587
1129,1626
1130,1623
1131,1593
1132,1676
1133,1590
1134,1594
1135,1592
1136,1592
1137,1599
1138,1742
1139,1612
1140,1664
1141,1621
1142,1626
1143,1587
1144,1585
1145,1636
1146,1595
1147,1631
1148,1593
1149,1595
1150,1601
1151,1659
1152,1605
1153,1591
1154,1577
1155,1588
1156,1661
1157,1587
1158,1594
1159,1590
1160,1590
1161,2654
1162,1442
1163,1449
1164,1454
1165,1454
1166,1474
1167,1462
1168,1450
1169,1449
1170,1462
1171,1459
1172,1460
1173,1501
1174,1453
1175,1446
1176,1456
1177,1482
1178,1460
1179,1452
1180,1454
1181,1460
1182,1483
1183,1510
1184,1478
1185,1462
1186,1480
1187,1450
1188,1463
1189,1448
1190,1502
1191,1463
1192,1449
1193,1456
1194,1445
1195,1474
1196,1450
1197,1454
1198,3224
1199,1596
1200,1518
1201,1413
1202,1412
1203,1382
1204,1362
1205,1372
1206,1371
1207,1372
1208,1368
1209,1364
1210,1399
1211,1365
1212,1363
1213,1366
1214,1396
1215,1372
1216,1363
1217,1414
1218,1376
1219,1403
1220,1374
1221,1363
1222,1361
1223,1362
1224,1419
1225,12353
1226,1581
1227,1518
1228,1487
1229,1444
1230,1427
1231,1447
1232,1395
1233,1411
1234,1414
1235,1405
1236,1384
1237,1388
1238,1389
1239,1448
1240,1396
1241,1388
1242,1407
1243,1395
1244,1428
1245,1396
1246,1423
1247,1403
1248,1401
1249,1400
1250,1382
1251,1415
1252,1406
1253,1442
1254,1384
1255,1384
1256,1390
1257,1393
1258,1396
1259,1404
1260,1393
1261,1413
1262,1390
1263,1394
1264,1385
1265,1445
1266,1395
1267,1396
1268,1411
1269,1387
1270,1401
1271,1392
1272,1402
1273,1393
1274,1397
1275,1393
1276,1404
1277,1414
1278,1388
1279,1410
1280,1395
1281,1392
1282,1389
1283,1401
1284,1398
1285,1381
1286,1399
1287,1405
1288,1390
1289,1385
1290,1398
1291,1383
1292,1395
1293,1402
1294,1399
1295,1392
1296,1410
1297,1388
1298,1389
1299,1382
1300,1383
1301,1410
1302,1394
1303,1401
1304,1414
1305,1387
1306,1390
1307,1408
1308,1387
1309,1430
1310,1387
1311,1406
1312,1391
1313,1392
1314,1381
1315,1387
1316,1380
1317,1395
1318,1382
1319,1391
1320,1386
1321,1401
1322,1402
1323,1397
1324,1391
1325,1393
1326,1386
1327,1382
1328,1376
1329,1456
1330,1378
1331,1390
1332,1389
1333,1445
1334,1376
1335,1380
1336,1390
1337,1391
1338,1597
1339,1418
1340,1431
1341,1402
1342,1419
1343,1397
1344,1433
1345,1416
1346,1398
1347,1405
1348,1404
1349,1452
1350,1401
1351,1393
1352,1417
1353,1395
1354,1425
1355,1390
1356,1396
1357,1401
1358,1464
1359,1394
1360,1396
1361,1395
1362,1399
1363,1465
1364,1394
1365,1401
1366,1429
1367,1397
1368,1396
1369,1408
1370,1404
1371,1399
1372,1447
1373,1412
1374,1422
1375,1413
1376,1401
1377,1425
1378,1393
1379,1405
1380,1392
1381,1397
1382,1439
1383,1408
1384,1412
1385,1401
1386,1403
1387,1479
1388,1391
1389,1381
1390,1454
1391,1379
1392,1387
1393,1401
1394,1402
1395,1433
1396,1401
1397,1416
1398,1430
1399,1405
1400,1430
1401,1396
1402,1399
1403,1409
1404,1395
1405,1457
1406,1397
1407,1386
1408,1397
1409,1429
1410,1397
1411,1410
1412,1403
1413,1401
1414,1419
1415,1434
1416,1401
1417,1393
1418,1458
1419,1396
1420,1403
1421,1400
1422,1396
1423,1442
1424,1397
1425,1392
1426,1392
1427,1428
1428,1393
1429,1417
1430,1395
1431,1393
1432,1391
1433,1401
1434,1419
1435,1417
1436,1399
1437,1392
1438,1390
1439,1396
1440,1392
1441,1399
1442,1456
1443,1414
1444,1441
1445,1403
1446,1427
1447,1418
1448,1402
1449,1419
1450,1396
1451,1402
1452,1418
1453,1406
1454,1424
1455,1390
1456,1449
1457,1430
1458,1402
1459,1409
1460,1423
1461,1432
1462,1406
1463,1397
1464,1437
1465,1387
1466,1438
1467,1395
1468,1395
1469,1422
1470,1391
1471,1406
1472,1394
1473,1423
1474,1407
1475,1386
1476,1395
1477,1405
1478,1396
1479,1420
1480,1390
1481,1391
1482,1395
1483,1387
1484,1402
1485,1426
1486,1386
1487,1390
1488,1389
1489,1424
1490,1388
1491,1398
1492,1404
1493,1410
1494,1414
1495,1420
1496,1395
1497,1426
1498,1425
1499,1385
1500,1399
1501,1441
1502,1390
1503,1415
1504,1396
1505,1391
1506,1397
1507,1396
1508,1407
1509,1400
1510,1397
1511,1397
1512,1510
1513,1403
1514,1393
1515,1386
1516,1433
1517,1391
1518,1386
1519,1410
1520,1391
1521,1393
1522,1392
1523,1390
1524,1413
1525,1404
1526,1397
1527,1400
1528,1426
1529,1422
1530,1393
1531,1386
1532,1385
1533,1389
1534,1381
1535,1397
1536,1395
1537,1404
1538,1396
1539,1387
1540,1409
1541,1391
1542,1403
1543,1394
1544,1415
1545,1401
1546,1423
1547,1393
1548,1387
1549,1383
1550,1396
1551,1447
1552,1386
1553,1394
1554,1393
1555,1432
1556,1395
1557,1398
1558,1396
1559,1385
1560,1428
1561,1439
1562,1415
1563,1438
1564,1388
1565,1382
1566,1388
1567,1385
1568,1386
1569,1387
1570,1420
1571,1401
1572,1407
1573,1403
1574,1391
1575,1388
1576,1414
1577,1383
1578,1394
1579,1380
1580,1380
1581,1415
1582,1375
1583,1390
1584,1386
1585,1408
1586,1385
1587,1391
1588,1385
1589,1386
1590,1410
1591,1424
1592,1390
1593,1420
1594,1379
1595,1416
1596,1383
1597,1384
1598,1424
1599,1380
1600,1412
1601,1401
1602,1390
1603,1401
1604,1397
1605,1434
1606,1402
1607,1420
1608,1394
1609,1413
1610,1387
1611,1397
1612,1397
1613,1381
1614,1410
1615,1385
1616,1387
1617,1391
1618,1451
1619,2352
1620,1149
1621,1168
1622,1157
1623,1165
1624,1150
1625,1149
1626,1152
1627,1150
1628,1223
1629,1282
1630,1156
1631,1148
1632,1157
1633,1155
1634,1173
1635,1196
1636,1164
1637,1149
1638,1155
1639,1158
1640,1185
1641,1180
1642,1155
1643,1151
1644,1190
1645,1162
1646,1156
1647,1148
1648,1167
1649,1180
1650,1174
1651,1151
1652,1161
1653,1150
1654,1191
1655,1158
1656,1152
1657,1148
1658,1160
1659,1161
1660,1150
1661,1145
1662,1146
1663,1197
1664,1146
1665,1147
1666,1165
1667,1160
1668,1142
1669,1176
1670,1157
1671,1157
1672,1143
1673,1150
1674,1203
1675,1147
1676,1159
1677,1146
1678,1147
1679,1189
1680,1159
1681,1159
1682,1151
1683,1190
1684,1187
1685,1144
1686,1159
1687,1187
1688,1151
1689,1167
1690,1180
1691,1146
1692,1149
1693,1149
1694,1154
1695,1143
1696,1152
1697,1166
1698,1155
1699,1146
1700,1177
1701,1180
1702,1146
1703,1144
1704,1173
1705,1149
1706,1225
1707,1145
1708,1148
1709,1144
1710,1159
1711,1149
1712,1146
1713,1166
1714,1175
1715,1146
1716,1151
1717,1195
1718,1146
1719,1209
1720,1146
1721,1145
1722,1179
1723,1145
1724,1149
1725,1187
1726,1152
1727,1160
1728,1150
1729,1153
1730,1154
1731,1195
1732,161498
1733,1739
1734,1237
1735,1245
1736,1231
1737,1195
1738,1204
1739,1156
1740,1150
1741,1145
1742,1143
1743,1159
1744,1128
1745,1150
1746,1137
1747,1280
1748,1171
1749,1138
1750,1152
1751,1140
1752,1139
1753,1138
1754,1128
1755,1124
1756,1143
1757,1121
1758,1135
1759,1130
1760,1154
1761,1156
1762,1126
1763,1132
1764,1136
1765,1151
1766,1132
1767,1137
1768,1145
1769,1126
1770,1142
1771,1136
1772,1145
1773,1141
1774,1140
1775,1156
1776,1132
1777,1135
1778,1146
1779,1152
1780,1164
1781,1138
1782,1150
1783,1128
1784,1159
1785,1155
1786,1174
1787,1133
1788,1135
1789,1146
1790,1149
1791,1140
1792,1136
1793,1175
1794,1121
1795,1145
1796,1150
1797,1136
1798,1144
1799,1149
1800,1135
1801,1134
1802,1157
1803,1141
1804,1156
1805,1134
1806,1160
1807,1127
1808,1139
1809,1157
1810,1153
1811,1132
1812,1129
1813,1128
1814,1156
1815,1128
1816,1174
1817,1167
1818,1180
1819,1176
1820,1168
1821,1154
1822,1132
1823,1167
1824,1151
1825,1132
1826,1139
1827,1125
1828,1173
1829,1134
1830,1174
1831,1149
1832,1147
1833,1142
1834,1142
1835,1153
1836,1134
1837,1142
1838,1137
1839,1140
1840,1167
1841,1142
1842,1134
1843,1135
1844,1182
1845,1139
1846,1135
1847,1123
1848,1124
1849,1165
1850,1129
1851,1149
1852,1152
1853,1166
1854,1152
1855,1145
1856,1146
1857,1133
1858,1134
1859,1165
1860,1135
1861,1139
1862,1137
1863,1137
1864,1154
1865,1128
1866,1163
1867,1129
1868,1160
1869,1132
1870,1149
1871,1125
1872,1127
1873,1128
1874,1139
1875,1150
1876,1125
1877,1124
1878,1127
1879,1147
1880,1120
1881,1150
1882,1151
1883,1135
1884,1159
1885,1135
1886,1173
1887,1158
1888,1132
1889,1120
1890,1141
1891,1123
1892,1146
1893,1120
1894,1152
1895,1119
1896,1153
1897,1127
1898,1158
1899,1137
1900,1142
1901,3040
1902,985
1903,970
1904,983
1905,967
1906,979
1907,975
1908,972
1909,967
1910,982
1911,996
1912,989
1913,964
1914,969
1915,978
1916,967
1917,982
1918,977
1919,981
1920,985
1921,989
1922,968
1923,982
1924,971
1925,972
1926,958
1927,959
1928,996
1929,958
1930,965
1931,962
1932,981
1933,985
1934,972
1935,347995
1936,4924
1937,1204
1938,1007
1939,967
1940,975
1941,934
1942,940
1943,941
1944,955
1945,954
1946,983
1947,940
1948,924
1949,924
1950,952
1951,937
1952,921
1953,921
1954,920
1955,961
1956,924
1957,947
1958,947
1959,933
1960,923
1961,946
1962,931
1963,923
1964,921
1965,953
1966,918
1967,926
1968,949
1969,920
1970,940
1971,934
1972,920
1973,924
1974,918
1975,919
1976,941
1977,929
1978,950
1979,925
1980,968
1981,943
1982,924
1983,945
1984,924
1985,921
1986,926
1987,934
1988,928
1989,940
1990,916
1991,931
1992,922
1993,915
1994,937
1995,924
1996,921
1997,10874
1998,1508
1999,1456
2000,1401
2001,1265
2002,1363
2003,1404
2004,2000
2005,985
2006,949
2007,914
2008,912
2009,955
2010,916
2011,903
2012,917
2013,922
2014,906
2015,906
2016,905
2017,907
2018,902
2019,908
2020,904
2021,931
2022,917
2023,915
2024,912
2025,903
2026,927
2027,920
2028,910
2029,914
2030,909
2031,925
2032,916
2033,917
2034,914
2035,919
2036,918
2037,909
2038,951
2039,939
2040,908
2041,930
2042,928
2043,917
2044,917
2045,955
2046,904
2047,904
2048,918
2049,913
2050,921
2051,904
2052,930
2053,904
2054,923
2055,937
2056,911
2057,913
2058,905
2059,928
2060,913
2061,939
2062,919
2063,922
2064,918
2065,915
2066,919
2067,927
2068,920
2069,915
2070,943
2071,908
2072,919
2073,910
2074,912
2075,929
2076,918
2077,914
2078,911
2079,919
2080,923
2081,915
2082,925
2083,914
2084,918
2085,923
2086,915
2087,941
2088,915
2089,916
2090,914
2091,931
2092,917
2093,912
2094,913
2095,906
2096,933
2097,905
2098,911
2099,930
2100,911
2101,910
2102,911
2103,915
2104,945
2105,915
2106,910
2107,910
2108,949
2109,920
2110,905
2111,908
2112,912
2113,904
2114,950
2115,917
2116,913
2117,939
2118,937
2119,911
2120,920
2121,934
2122,916
2123,915
2124,917
2125,915
2126,943
2127,925
2128,913
2129,910
2130,933
2131,927
2132,916
2133,911
2134,912
2135,945
2136,921
2137,924
2138,945
2139,923
2140,918
2141,924
2142,917
2143,919
2144,938
2145,931
2146,923
2147,919
2148,913
2149,917
2150,915
2151,944
2152,914
2153,933
2154,951
2155,914
2156,911
2157,918
2158,914
2159,922
2160,1616
2161,1139
2162,917
2163,936
2164,939
2165,939
2166,909
2167,905
2168,909
2169,906
2170,953
2171,908
2172,914
2173,912
2174,909
2175,922
2176,914
2177,912
2178,915
2179,941
2180,922
2181,905
2182,949
2183,1183
2184,930
2185,921
2186,916
2187,962
2188,941
2189,912
2190,911
2191,960
2192,918
2193,920
2194,914
2195,910
2196,914
2197,940
2198,915
2199,911
2200,925
2201,903
2202,911
2203,927
2204,926
2205,910
2206,926
2207,908
2208,905
2209,926
2210,912
2211,923
2212,908
2213,916
2214,915
2215,926
2216,942
2217,926
2218,932
2219,958
2220,928
2221,916
2222,909
2223,911
2224,912
2225,907
2226,914
2227,922
2228,912
2229,909
2230,905
2231,915
2232,919
2233,917
2234,912
2235,921
2236,942
2237,936
2238,937
2239,930
2240,937
2241,932
2242,922
2243,914
2244,917
2245,913
2246,918
2247,918
2248,939
2249,928
2250,915
2251,918
2252,952
2253,8204
2254,2145
2255,1027
2256,968
2257,971
2258,970
2259,934
2260,940
2261,944
2262,921
2263,918
2264,926
2265,935
2266,915
2267,920
2268,916
2269,919
2270,934
2271,920
2272,917
2273,924
2274,927
2275,950
2276,924
2277,922
2278,924
2279,969
2280,923
2281,930
2282,919
2283,922
2284,921
2285,926
2286,920
2287,923
2288,921
2289,917
2290,964
2291,927
2292,925
2293,929
2294,927
2295,939
2296,919
2297,917
2298,934
2299,919
2300,921
2301,921
2302,946
2303,924
2304,924
2305,933
2306,932
2307,952
2308,930
2309,925
2310,933
2311,959
2312,927
2313,924
2314,948
2315,927
2316,927
2317,922
2318,947
2319,928
2320,927
2321,919
2322,924
2323,962
2324,954
2325,932
2326,927
2327,917
2328,918
2329,955
2330,931
2331,923
2332,925
2333,920
2334,955
2335,925
2336,919
2337,940
2338,933
2339,927
2340,935
2341,923
2342,921
2343,936
2344,927
2345,920
2346,918
2347,919
2348,935
2349,922
2350,919
2351,927
2352,933
2353,931
2354,929
2355,8485
2356,1972
2357,993
2358,977
2359,965
2360,945
2361,937
2362,932
2363,910
2364,926
2365,922
2366,928
2367,923
2368,937
2369,933
2370,926
2371,926
2372,906
2373,940
2374,951
2375,944
2376,940
2377,912
2378,912
2379,934
2380,917
2381,935
2382,923
2383,930
2384,912
2385,918
2386,917
2387,931
2388,922
2389,921
2390,919
2391,929
2392,926
2393,938
2394,930
2395,925
2396,923
2397,940
2398,928
2399,917
2400,923
2401,940
2402,925
2403,949
2404,915
2405,922
2406,927
2407,1931
2408,1046
2409,972
2410,991
2411,985
2412,971
2413,960
2414,937
2415,949
2416,930
2417,935
2418,927
2419,934
2420,933
2421,927
2422,927
2423,922
2424,964
2425,927
2426,925
2427,924
2428,925
2429,922
2430,935
2431,928
2432,930
2433,924
2434,933
2435,943
2436,950
2437,932
2438,924
2439,924
2440,925
2441,949
2442,945
2443,927
2444,932
2445,929
2446,928
2447,925
2448,924
2449,949
2450,922
2451,954
2452,930
2453,922
2454,934
2455,936
2456,924
2457,971
2458,957
2459,925
2460,935
2461,938
2462,932
2463,954
2464,920
2465,926
2466,922
2467,930
2468,925
2469,958
2470,926
2471,929
2472,922
2473,934
2474,937
2475,931
2476,936
2477,924
2478,936
2479,928
2480,922
2481,938
2482,924
2483,940
2484,930
2485,927
2486,950
2487,946
2488,925
2489,918
2490,916
2491,927
2492,933
2493,920
2494,946
2495,927
2496,977
2497,953
2498,952
2499,918
2500,922
2501,937
2502,928
2503,964
2504,937
2505,929
2506,928
2507,925
2508,928
2509,926
2510,937
2511,924
2512,932
2513,947
2514,944
2515,927
2516,938
2517,917
2518,932
2519,919
2520,949
2521,924
2522,928
2523,944
2524,930
2525,921
2526,926
2527,926
2528,923
2529,941
2530,925
2531,916
2532,939
2533,950
2534,925
2535,940
2536,924
2537,926
2538,921
2539,920
2540,2575
2541,1149
2542,770
2543,770
2544,779
2545,775
2546,774
2547,770
2548,769
2549,793
2550,780
2551,773
2552,774
2553,772
2554,773
2555,778
2556,772
2557,790
2558,777
2559,774
2560,769
2561,797
2562,789
2563,774
2564,772
2565,771
2566,769
2567,771
2568,803
2569,765
2570,773
2571,771
2572,785
2573,761
2574,769
2575,768
2576,770
2577,775
2578,786
2579,765
2580,767
2581,775
2582,200601
2583,951
2584,834
2585,794
2586,860
2587,780
2588,768
2589,764
2590,768
2591,871
2592,769
2593,773
2594,782
2595,777
2596,793
2597,773
2598,780
2599,761
2600,766
2601,787
2602,841
2603,772
2604,768
2605,793
2606,769
2607,773
2608,767
