Iteration,Latency_ns
367,3013
368,3007
369,3015
370,3013
371,3083
372,2991
373,3040
374,3074
375,3016
376,2976
377,2980
378,3061
379,3059
380,2986
381,3013
382,3030
383,3073
384,2999
385,2960
386,2963
387,2987
388,2950
389,2985
390,3008
391,2994
392,3021
393,3028
394,2972
395,2968
396,2976
397,3048
398,2987
399,2967
400,2966
401,2990
402,3039
403,2967
404,3005
405,2970
406,3048
407,5673
408,2744
409,2867
410,2746
411,2757
412,2802
413,2736
414,2723
415,2730
416,2851
417,2725
418,2806
419,2803
420,2745
421,2733
422,2728
423,2758
424,2728
425,2792
426,2746
427,2744
428,2749
429,2804
430,2722
431,2735
432,2802
433,2734
434,2735
435,2721
436,2723
437,2774
438,2717
439,2782
440,2717
441,2755
442,2729
443,2884
444,2753
445,2745
446,2748
447,2747
448,2932
449,2741
450,2740
451,2772
452,2801
453,2822
454,2784
455,2761
456,2742
457,2735
458,2730
459,2768
460,2763
461,2746
462,2777
463,2721
464,2766
465,4632
466,3061
467,2776
468,3932
469,3785
470,4008
471,4830
472,4369
473,3383
474,2766
475,2741
476,2802
477,2798
478,2772
479,2799
480,2765
481,2828
482,2775
483,2784
484,2775
485,2782
486,2763
487,2804
488,2841
489,2746
490,2736
491,2725
492,2765
493,2764
494,2759
495,2729
496,2758
497,2870
498,2759
499,2726
500,2798
501,2808
502,2761
503,2741
504,2743
505,2828
506,2747
507,2760
508,2818
509,2757
510,2797
511,2746
512,2753
513,2747
514,2767
515,2792
516,2773
517,2791
518,2805
519,2777
520,2746
521,2755
522,2770
523,2785
524,2758
525,2773
526,2739
527,2806
528,2787
529,2759
530,2746
531,2798
532,2769
533,2773
534,2813
535,2763
536,2755
537,2756
538,2788
539,2768
540,2840
541,2794
542,2801
543,2746
544,2819
545,2796
546,2801
547,2780
548,2761
549,2846
550,2867
551,2786
552,2755
553,2740
554,3562
555,2566
556,2529
557,2572
558,2519
559,2563
560,2570
561,2585
562,2533
563,2561
564,2526
565,2509
566,2559
567,2573
568,2523
569,2514
570,2559
571,2559
572,2553
573,2540
574,2575
575,2503
576,2561
577,2581
578,2548
579,2566
580,2552
581,2564
582,2569
583,2559
584,2533
585,2553
586,2504
587,2564
588,2586
589,2584
590,2554
591,2555
592,2526
593,2563
594,2559
595,2529
596,2526
597,2534
598,2549
599,2534
600,2522
601,2522
602,2540
603,2532
604,2517
605,2517
606,2576
607,2533
608,2524
609,2548
610,2546
611,24759
612,2702
613,2579
614,2558
615,2615
616,2530
617,2529
618,2545
619,2573
620,2539
621,2563
622,2542
623,2536
624,2584
625,2578
626,2530
627,2516
628,2594
629,2538
630,2530
631,2552
632,2572
633,2539
634,2543
635,2545
636,2555
637,2526
638,2555
639,2600
640,2544
641,2553
642,2560
643,2595
644,2633
645,2567
646,2515
647,2534
648,2529
649,2515
650,2531
651,2532
652,2531
653,2578
654,2592
655,2539
656,2545
657,2540
658,2548
659,2619
660,2575
661,2524
662,2532
663,2535
664,2606
665,2534
666,2539
667,2533
668,2583
669,2524
670,2511
671,2626
672,2608
673,2632
674,2529
675,2534
676,2532
677,2516
678,2527
679,2606
680,2527
681,2566
682,2527
683,2552
684,2534
685,2539
686,2526
687,2532
688,2588
689,2589
690,2539
691,2578
692,2558
693,2712
694,2529
695,2648
696,2518
697,2532
698,2559
699,2588
700,2523
701,2542
702,2615
703,3861
704,2227
705,2197
706,2183
707,2187
708,2199
709,2258
710,2186
711,2251
712,2244
713,2211
714,2321
715,2180
716,2251
717,2195
718,2199
719,2205
720,2192
721,2240
722,2196
723,2173
724,2190
725,2198
726,2195
727,2218
728,2286
729,2257
730,2189
731,2261
732,2191
733,2207
734,2206
735,2183
736,2213
737,2188
738,2223
739,2196
740,2191
741,2208
742,2199
743,2211
744,2225
745,2171
746,2163
747,2170
748,2167
749,2222
750,2228
751,2205
752,2284
753,2199
754,2199
755,2193
756,2199
757,2196
758,2183
759,2221
760,2210
761,2183
762,2308
763,2192
764,2177
765,2181
766,2196
767,2191
768,2201
769,2190
770,2185
771,2217
772,2194
773,2231
774,2194
775,2190
776,2274
777,2191
778,2195
779,2198
780,2245
781,2187
782,2177
783,2185
784,2192
785,2309
786,2197
787,2191
788,2205
789,2251
790,2190
791,2198
792,2187
793,2239
794,2170
795,2184
796,2205
797,2202
798,2294
799,2196
800,2182
801,2221
802,2213
803,2250
804,2197
805,2233
806,2192
807,2202
808,2195
809,2204
810,2192
811,2244
812,2195
813,2183
814,2225
815,2191
816,2244
817,2202
818,2211
819,2252
820,2190
821,2208
822,2227
823,2173
824,2182
825,2217
826,2174
827,2192
828,2186
829,2188
830,2328
831,2189
832,2174
833,2254
834,2237
835,2174
836,2214
837,2172
838,2232
839,2212
840,2230
841,2196
842,2202
843,2234
844,2182
845,2195
846,2208
847,2183
848,2278
849,2172
850,2177
851,2248
852,2176
853,2183
854,2198
855,112683
856,2483
857,2422
858,2353
859,2285
860,2336
861,2293
862,2236
863,2305
864,2288
865,2250
866,2236
867,2293
868,4891
869,2092
870,2081
871,2092
872,2090
873,2151
874,2088
875,2092
876,2143
877,2099
878,2067
879,2081
880,2154
881,2103
882,2085
883,2122
884,2086
885,2129
886,2085
887,2096
888,2084
889,2062
890,2078
891,2172
892,2085
893,2088
894,2083
895,2097
896,2074
897,2095
898,2101
899,2074
900,2103
901,2099
902,2076
903,2102
904,2125
905,2080
906,2099
907,2085
908,2082
909,2083
910,2178
911,2076
912,2081
913,2073
914,2087
915,2130
916,2082
917,2064
918,2073
919,2146
920,3320
921,2352
922,2125
923,2133
924,2077
925,2147
926,2102
927,2098
928,2087
929,2075
930,2127
931,2080
932,2111
933,2079
934,2142
935,2110
936,2078
937,2099
938,2102
939,2082
940,2109
941,2101
942,2070
943,2072
944,2131
945,2081
946,2142
947,2079
948,2087
949,2106
950,2102
951,2094
952,2114
953,2072
954,2077
955,2105
956,2098
957,2084
958,2081
959,2158
960,2084
961,2091
962,2090
963,2087
964,2095
965,2478
966,2177
967,2098
968,2077
969,2094
970,2128
971,2081
972,2206
973,2081
974,2068
975,2153
976,2092
977,2115
978,2088
979,2087
980,2190
981,2094
982,2104
983,2113
984,2115
985,2068
986,2094
987,2077
988,2095
989,2126
990,2143
991,2091
992,2104
993,2100
994,2087
995,2102
996,2089
997,2087
998,2094
999,2137
1000,2101
1001,2152
1002,2164
1003,22340
1004,5189
1005,2436
1006,2203
1007,2162
1008,2058
1009,2054
1010,2064
1011,2091
1012,2064
1013,2061
1014,2051
1015,2092
1016,2039
1017,2066
1018,2051
1019,2051
1020,2054
1021,2082
1022,2044
1023,2061
1024,2045
1025,2057
1026,2109
1027,2063
1028,2089
1029,2060
1030,2052
1031,2036
1032,2052
1033,2101
1034,2058
1035,2063
1036,2050
1037,2052
1038,2110
1039,2042
1040,2037
1041,2069
1042,2050
1043,2054
1044,2056
1045,2107
1046,2046
1047,2062
1048,2049
1049,2055
1050,2146
1051,2059
1052,2137
1053,2071
1054,2062
1055,2052
1056,2058
1057,2091
1058,2045
1059,2080
1060,2057
1061,2101
1062,2049
1063,2077
1064,2049
1065,2049
1066,2052
1067,2128
1068,2066
1069,2115
1070,2073
1071,2063
1072,4813
1073,1821
1074,2056
1075,1938
1076,1870
1077,1823
1078,1853
1079,1838
1080,1831
1081,1876
1082,1821
1083,1851
1084,1812
1085,1830
1086,1815
1087,1828
1088,1849
1089,1834
1090,1836
1091,1830
1092,1830
1093,1841
1094,1829
1095,1815
1096,1813
1097,1840
1098,1833
1099,1823
1100,1839
1101,1872
1102,1863
1103,1828
1104,1846
1105,1871
1106,1836
1107,1826
1108,1818
1109,1856
1110,1854
1111,1851
1112,1839
1113,1875
1114,1849
1115,1846
1116,1830
1117,1843
1118,1855
1119,1920
1120,1828
1121,1861
1122,1841
1123,1827
1124,1838
1125,1840
1126,1918
1127,1845
1128,1842
1129,1842
1130,1840
1131,1843
1132,1845
1133,1834
1134,1847
1135,1897
1136,1823
1137,1918
1138,1842
1139,1836
1140,1825
1141,1816
1142,1819
1143,1866
1144,1831
1145,1830
1146,1844
1147,1867
1148,1841
1149,1863
1150,1839
1151,1837
1152,1834
1153,1820
1154,1865
1155,1828
1156,1831
1157,1825
1158,1860
1159,1828
1160,1837
1161,1838
1162,1839
1163,1853
1164,1828
1165,1826
1166,1860
1167,1827
1168,1824
1169,1823
1170,1830
1171,1835
1172,1865
1173,1833
1174,1829
1175,1835
1176,1834
1177,1822
1178,1876
1179,1826
1180,2137
1181,1824
1182,1833
1183,1894
1184,1825
1185,1850
1186,1840
1187,1825
1188,1858
1189,1862
1190,1834
1191,1871
1192,1823
1193,1818
1194,1809
1195,1834
1196,1862
1197,1880
1198,1832
1199,1826
1200,1930
1201,1865
1202,1822
1203,1843
1204,1823
1205,1827
1206,1858
1207,1836
1208,1828
1209,1838
1210,1831
1211,1904
1212,1828
1213,1850
1214,1849
1215,17950
1216,2106
1217,1968
1218,1988
1219,1924
1220,4676
1221,1741
1222,1653
1223,1654
1224,1652
1225,1657
1226,1740
1227,1665
1228,1646
1229,1657
1230,1668
1231,1649
1232,1662
1233,1639
1234,1712
1235,1654
1236,1662
1237,1657
1238,1709
1239,1655
1240,1655
1241,1657
1242,1646
1243,1659
1244,1652
1245,1651
1246,1655
1247,1645
1248,1642
1249,1655
1250,1697
1251,1665
1252,1673
1253,1646
1254,1663
1255,1647
1256,1638
1257,1646
1258,1670
1259,1648
1260,1637
1261,1645
1262,1643
1263,1671
1264,1644
1265,1682
1266,1645
1267,1648
1268,1658
1269,1679
1270,1642
1271,1638
1272,1648
1273,1638
1274,1658
1275,1755
1276,1657
1277,1725
1278,1666
1279,1667
1280,1640
1281,1659
1282,1676
1283,1664
1284,1645
1285,1648
1286,1655
1287,1666
1288,1663
1289,1679
1290,1643
1291,1642
1292,1676
1293,1658
1294,1699
1295,1642
1296,1641
1297,1653
1298,1643
1299,1689
1300,1673
1301,1693
1302,1640
1303,1641
1304,1634
1305,1730
1306,1709
1307,1651
1308,1642
1309,1694
1310,1677
1311,1659
1312,1681
1313,1652
1314,1650
1315,1648
1316,1630
1317,1670
1318,1698
1319,1669
1320,1683
1321,1691
1322,1649
1323,1647
1324,1675
1325,1644
1326,1651
1327,1648
1328,1645
1329,1672
1330,1670
1331,1654
1332,1626
1333,1650
1334,1649
1335,1648
1336,1631
1337,1658
1338,2719
1339,1725
1340,1649
1341,1650
1342,1674
1343,1697
1344,1674
1345,1676
1346,1680
1347,1645
1348,1674
1349,1641
1350,1641
1351,1640
1352,1630
1353,1648
1354,1665
1355,1650
1356,1642
1357,1644
1358,1644
1359,1676
1360,1652
1361,1634
1362,1679
1363,1662
1364,1648
1365,1702
1366,1637
1367,1688
1368,1722
1369,1628
1370,1712
1371,1656
1372,1648
1373,1674
1374,1672
1375,1649
1376,1635
1377,1643
1378,1637
1379,1703
1380,1656
1381,1635
1382,1640
1383,1630
1384,1702
1385,1644
1386,1630
1387,1689
1388,1629
1389,1631
1390,1632
1391,1654
1392,1639
1393,1656
1394,1633
1395,1656
1396,1639
1397,1711
1398,1677
1399,1643
1400,1643
1401,1645
1402,1690
1403,1653
1404,1714
1405,1638
1406,1638
1407,1670
1408,1645
1409,1645
1410,1633
1411,1725
1412,1640
1413,1644
1414,1654
1415,1663
1416,1642
1417,1624
1418,1634
1419,1634
1420,1708
1421,1652
1422,1647
1423,1647
1424,1636
1425,1689
1426,1639
1427,1643
1428,1690
1429,1682
1430,1658
1431,1628
1432,1659
1433,1634
1434,1695
1435,1631
1436,1638
1437,1644
1438,1675
1439,1632
1440,1636
1441,1645
1442,1690
1443,1663
1444,1640
1445,1650
1446,1681
1447,1643
1448,1652
1449,1635
1450,1693
1451,1643
1452,1689
1453,1686
1454,1627
1455,1712
1456,1681
1457,1675
1458,1715
1459,1694
1460,4386
1461,2353
1462,2333
1463,2401
1464,2404
1465,2352
1466,2366
1467,2348
1468,2402
1469,2352
1470,2363
1471,2350
1472,2368
1473,2399
1474,2346
1475,2337
1476,2347
1477,2402
1478,2408
1479,36379
1480,2607
1481,2546
1482,2601
1483,2503
1484,2457
1485,2419
1486,2466
1487,2432
1488,2417
1489,2417
1490,2424
1491,2414
1492,2472
1493,2406
1494,2398
1495,2426
1496,2409
1497,2397
1498,2425
1499,2382
1500,2385
1501,2429
1502,2431
1503,2429
1504,2407
1505,2418
1506,2434
1507,2400
1508,2393
1509,2390
1510,2400
1511,2493
1512,2415
1513,2416
1514,2422
1515,2422
1516,2395
1517,2428
1518,2412
1519,2427
1520,2413
1521,2471
1522,2433
1523,2414
1524,2401
1525,2426
1526,2446
1527,2471
1528,2405
1529,2417
1530,2396
1531,2416
1532,2414
1533,2417
1534,2406
1535,2414
1536,2430
1537,2431
1538,2407
1539,2426
1540,2432
1541,2431
1542,2414
1543,2414
1544,2417
1545,2394
1546,2406
1547,2426
1548,2410
1549,2405
1550,2409
1551,2418
1552,2452
1553,2397
1554,2422
1555,2406
1556,2450
1557,2479
1558,2405
1559,2410
1560,2413
1561,2438
1562,2382
1563,2398
1564,2422
1565,2385
1566,2424
1567,2394
1568,2417
1569,2397
1570,2457
1571,2396
1572,2427
1573,2417
1574,2447
1575,2431
1576,2382
1577,2378
1578,2394
1579,2455
1580,2387
1581,2392
1582,2379
1583,2400
1584,2379
1585,2393
1586,2458
1587,2785
1588,2443
1589,2444
1590,2411
1591,2406
1592,2440
1593,2394
1594,2383
1595,2387
1596,2399
1597,2392
1598,2405
1599,2410
1600,2399
1601,2417
1602,2412
1603,2396
1604,2484
1605,2465
1606,2452
1607,2393
1608,2397
1609,2393
1610,2389
1611,2448
1612,2404
1613,2396
1614,2761
1615,2654
1616,2702
1617,2421
1618,2436
1619,2439
1620,2394
1621,2399
1622,2447
1623,2388
1624,2414
1625,2396
1626,2386
1627,2478
1628,2394
1629,2392
1630,2396
1631,2492
1632,2396
1633,2412
1634,2417
1635,2404
1636,2445
1637,2408
1638,2387
1639,2404
1640,2386
1641,2414
1642,2393
1643,2413
1644,2476
1645,2431
1646,2461
1647,2456
1648,2405
1649,2414
1650,2400
1651,2472
1652,2451
1653,2395
1654,2409
1655,2552
1656,2398
1657,2477
1658,2407
1659,2403
1660,2404
1661,2413
1662,2449
1663,2383
1664,2379
1665,2364
1666,2386
1667,2382
1668,2533
1669,2404
1670,2411
1671,2547
1672,2415
1673,2417
1674,2375
1675,2427
1676,2378
1677,2470
1678,2407
1679,2516
1680,2388
1681,2454
1682,2385
1683,2385
1684,2389
1685,2410
1686,2386
1687,2463
1688,2431
1689,2434
1690,2386
1691,2425
1692,2392
1693,2398
1694,2482
1695,2447
1696,2412
1697,2445
1698,2474
1699,2428
1700,2400
1701,2419
1702,2411
1703,2419
1704,2406
1705,3713
1706,1280
1707,1299
1708,1278
1709,1297
1710,1330
1711,1280
1712,1302
1713,1284
1714,1270
1715,1308
1716,1283
1717,1272
1718,1290
1719,1287
1720,1282
1721,1327
1722,1276
1723,1282
1724,1285
1725,1270
1726,1322
1727,1274
1728,1277
1729,1286
1730,1281
1731,1284
1732,1294
1733,1277
1734,1281
1735,1277
1736,1298
1737,1287
1738,1295
1739,1288
1740,1288
1741,1297
1742,1300
1743,1289
1744,1332
1745,1274
1746,1302
1747,3804
1748,1471
1749,1383
1750,1356
1751,1326
1752,1272
1753,1281
1754,1270
1755,1296
1756,1262
1757,1301
1758,1303
1759,1273
1760,1279
1761,1315
1762,1265
1763,1259
1764,1317
1765,1267
1766,1314
1767,1278
1768,1274
1769,1297
1770,1305
1771,1278
1772,1309
1773,1297
1774,1316
1775,1299
1776,1266
1777,1296
1778,1266
1779,1337
1780,1297
1781,1281
1782,1280
1783,1259
1784,1287
1785,1301
1786,1281
1787,1260
1788,1265
1789,1291
1790,1288
1791,1257
1792,1302
1793,1263
1794,1270
1795,1261
1796,1262
1797,1299
1798,1250
1799,1294
1800,1260
1801,1276
1802,1261
1803,1254
1804,1297
1805,1255
1806,2350
1807,1212
1808,1269
1809,1241
1810,1223
1811,1248
1812,1213
1813,1217
1814,1230
1815,1216
1816,1213
1817,1248
1818,1226
1819,1313
1820,1213
1821,1207
1822,1235
1823,1218
1824,1210
1825,1213
1826,1252
1827,1246
1828,1214
1829,1222
1830,1227
1831,1234
1832,1227
1833,1220
1834,1270
1835,1216
1836,1208
1837,1234
1838,1255
1839,1239
1840,1223
1841,1223
1842,1220
1843,1216
1844,1230
1845,1226
1846,1209
1847,1264
1848,1226
1849,1225
1850,1244
1851,1242
1852,1241
1853,1282
1854,1222
1855,1215
1856,1207
1857,1224
1858,1228
1859,1230
1860,1234
1861,1234
1862,1222
1863,1206
1864,1240
1865,1216
1866,1242
1867,1208
1868,1207
1869,1210
1870,1222
1871,1254
1872,1209
1873,1225
1874,1208
1875,1211
1876,1210
1877,1212
1878,1210
1879,1217
1880,1209
1881,1215
1882,1241
1883,1220
1884,1232
1885,1240
1886,1246
1887,1214
1888,1223
1889,1212
1890,1285
1891,1224
1892,1220
1893,1224
1894,11594
1895,1449
1896,1387
1897,1305
1898,1326
1899,1257
1900,1237
1901,1266
1902,1256
1903,1241
1904,1234
1905,1243
1906,1252
1907,1241
1908,1238
1909,1249
1910,1241
1911,1274
1912,1229
1913,1250
1914,1288
1915,1259
1916,1303
1917,1273
1918,1235
1919,1279
1920,1256
1921,1226
1922,1232
1923,1264
1924,1246
1925,1238
1926,1277
1927,1237
1928,1231
1929,1242
1930,1297
1931,1266
1932,1235
1933,1239
1934,1238
1935,1240
1936,1280
1937,1263
1938,1227
1939,1252
1940,1233
1941,1264
1942,1218
1943,1281
1944,1239
1945,1258
1946,1251
1947,1285
1948,1241
1949,1232
1950,1234
1951,1267
1952,1234
1953,1236
1954,1239
1955,1270
1956,1235
1957,1234
1958,1251
1959,1234
1960,1236
1961,1240
1962,1232
1963,1229
1964,1262
1965,1239
1966,1243
1967,1255
1968,1241
1969,1237
1970,1234
1971,1230
1972,1263
1973,1238
1974,1229
1975,1226
1976,1232
1977,1253
1978,1230
1979,1231
1980,1264
1981,1227
1982,1228
1983,1232
1984,1236
1985,1234
1986,1230
1987,1240
1988,1260
1989,1235
1990,1228
1991,1236
1992,1260
1993,1228
1994,1228
1995,1241
1996,1231
1997,1255
1998,1240
1999,1282
2000,1244
2001,1256
2002,1230
2003,1229
2004,1252
2005,1261
2006,1231
2007,1226
2008,1243
2009,1251
2010,1255
2011,1229
2012,1239
2013,1233
2014,1234
2015,1254
2016,1250
2017,1239
2018,1239
2019,1281
2020,1242
2021,1231
2022,1241
2023,1257
2024,1241
2025,1240
2026,1240
2027,1234
2028,1244
2029,1226
2030,1228
2031,1248
2032,1239
2033,1250
2034,1239
2035,1259
2036,1238
2037,1247
2038,1235
2039,1262
2040,1233
2041,1235
2042,1230
2043,1225
2044,1232
2045,1254
2046,1233
2047,1229
2048,1258
2049,1246
2050,1366
2051,1243
2052,1244
2053,1265
2054,1226
2055,1240
2056,1236
2057,1234
2058,1294
2059,1232
2060,1229
2061,1221
2062,1222
2063,1244
2064,1236
2065,1229
2066,1239
2067,1246
2068,1241
2069,1226
2070,1244
2071,1259
2072,1241
2073,1235
2074,1262
2075,1234
2076,1241
2077,1239
2078,1233
2079,1255
2080,1256
2081,1251
2082,1239
2083,1241
2084,1227
2085,1243
2086,1256
2087,1262
2088,1246
2089,1240
2090,1264
2091,1232
2092,1229
2093,1230
2094,1244
2095,1236
2096,1233
2097,1251
2098,1229
2099,1256
2100,1241
2101,1261
2102,1256
2103,1266
2104,1247
2105,1235
2106,1236
2107,1242
2108,1266
2109,1260
2110,1240
2111,1229
2112,1265
2113,1238
2114,1244
2115,1229
2116,1271
2117,1260
2118,1254
2119,1233
2120,1240
2121,1260
2122,1231
2123,1232
2124,1244
2125,1234
2126,1283
2127,1236
2128,1257
2129,1237
2130,1239
2131,1246
2132,1230
2133,1249
2134,1238
2135,1235
2136,1238
2137,1233
2138,1261
2139,1232
2140,1282
2141,1232
2142,1239
2143,1266
2144,2281
2145,1110
2146,1108
2147,1231
2148,1212
2149,1134
2150,1111
2151,1126
2152,1111
2153,1127
2154,1111
2155,1110
2156,1115
2157,1697
2158,1144
2159,1171
2160,1121
2161,1118
2162,1113
2163,1115
2164,1116
2165,1113
2166,1128
2167,1133
2168,1115
2169,1135
2170,1116
2171,1105
2172,1114
2173,1144
2174,1142
2175,1112
2176,1162
2177,1128
2178,1104
2179,1102
2180,1127
2181,1098
2182,1110
2183,1116
2184,1099
2185,1111
2186,1136
2187,1140
2188,1106
2189,1147
2190,1101
2191,1115
2192,1111
2193,1105
2194,1139
2195,1127
2196,1110
2197,1139
2198,1114
2199,1118
2200,1108
2201,1140
2202,1103
2203,1108
2204,1092
2205,1103
2206,1121
2207,1100
2208,1109
2209,1107
2210,1233
2211,1155
2212,1104
2213,1107
2214,1110
2215,1114
2216,1151
2217,1107
2218,1104
2219,1109
2220,1112
2221,1131
2222,1116
2223,1116
2224,1104
2225,1151
2226,1108
2227,1098
2228,1111
2229,1113
2230,1104
2231,1116
2232,1115
2233,1117
2234,1106
2235,1110
2236,1115
2237,1115
2238,1116
2239,1115
2240,1109
2241,1102
2242,1114
2243,1106
2244,1102
2245,1139
2246,1118
2247,1118
2248,1124
2249,1109
2250,1109
2251,1123
2252,1112
2253,1105
2254,1131
2255,1119
2256,1112
2257,1098
2258,1110
2259,1152
2260,1120
2261,1110
2262,1113
2263,1120
2264,1134
2265,1105
2266,1111
2267,1132
2268,1129
2269,1151
2270,1119
2271,1113
2272,1103
2273,1110
2274,1118
2275,1132
2276,1115
2277,1116
2278,1115
2279,1116
2280,1162
2281,1119
2282,1105
2283,1115
2284,1117
2285,1103
2286,1165
2287,1108
2288,1103
2289,1105
2290,1110
2291,1132
2292,1114
2293,1112
2294,1123
2295,1132
2296,1133
2297,1142
2298,1111
2299,1116
2300,1106
2301,1136
2302,1108
2303,1123
2304,1109
2305,1119
2306,1116
2307,1112
2308,1110
2309,1111
2310,1140
2311,1123
2312,1119
2313,1108
2314,1116
2315,1120
2316,1110
2317,1148
2318,1112
2319,1116
2320,1111
2321,1155
2322,1110
2323,1109
2324,1117
2325,1113
2326,1154
2327,1157
2328,1120
2329,1116
2330,1135
2331,1115
2332,1144
2333,1116
2334,1122
2335,1146
2336,1119
2337,1116
2338,1108
2339,1116
2340,1132
2341,2748
2342,1050
2343,1072
2344,1042
2345,1042
2346,1036
2347,1042
2348,1059
2349,1041
2350,1083
2351,1048
2352,1041
2353,1102
2354,1044
2355,1064
2356,1040
2357,1063
2358,1051
2359,1040
2360,1042
2361,1049
2362,1062
2363,1050
2364,1039
2365,1046
2366,1039
2367,1071
2368,1047
2369,1039
2370,1060
2371,1043
2372,1039
2373,1071
2374,1042
2375,1054
2376,1034
2377,1042
2378,1060
2379,1043
2380,1076
2381,1039
2382,1043
2383,1053
2384,1038
2385,1052
2386,1038
2387,1047
2388,1038
2389,1052
2390,1044
2391,1053
2392,1043
2393,1086
2394,1034
2395,1045
2396,1039
2397,1040
2398,1062
2399,1055
2400,1035
2401,1040
2402,1046
2403,1083
2404,1037
2405,1053
2406,1045
2407,1044
2408,1043
2409,1041
2410,1034
2411,1058
2412,1051
2413,1048
2414,1039
2415,1058
2416,1060
2417,1049
2418,1039
2419,1070
2420,1038
2421,1034
2422,1039
2423,1040
2424,1050
2425,1051
2426,1038
2427,1049
2428,1034
2429,1058
2430,1038
2431,1046
2432,1038
2433,1040
2434,1059
2435,1045
2436,1041
2437,1044
2438,1070
2439,1037
2440,1039
2441,1065
2442,1038
2443,1034
2444,1033
2445,1039
2446,1046
2447,1037
2448,1029
2449,1042
2450,1033
2451,1068
2452,1037
2453,1051
2454,1040
2455,1041
2456,1038
2457,1036
2458,1048
2459,1071
2460,1039
2461,1041
2462,1065
2463,1039
2464,1028
2465,1036
2466,1035
2467,1068
2468,1053
2469,1061
2470,1033
2471,1082
2472,1043
2473,1031
2474,1042
2475,1042
2476,1040
2477,1068
2478,1044
2479,1038
2480,1033
2481,1041
2482,1035
2483,1087
2484,1032
2485,1046
2486,1035
2487,1036
2488,1048
2489,1053
2490,1041
2491,1046
2492,1061
2493,1082
2494,1037
